-4.000000000000006395e+01 -3.799999999999995026e+01 -3.599999999999996447e+01 -3.399999999999999289e+01 -3.200000000000003553e+01 -2.999999999999997868e+01 -2.799999999999997868e+01 -2.599999999999999289e+01 -2.400000000000002132e+01 -2.199999999999995737e+01 -1.999999999999997868e+01 -1.799999999999998579e+01 -1.599999999999997158e+01 -1.400000000000000000e+01 -1.199999999999998579e+01 -9.999999999999985789e+00 -7.999999999999971578e+00 -6.000000000000007105e+00 -3.999999999999992895e+00 -2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000007105e+00 4.000000000000000000e+00 6.000000000000007105e+00 8.000000000000000000e+00 1.000000000000000355e+01 1.199999999999999645e+01 1.400000000000000711e+01 1.600000000000000355e+01 1.800000000000000355e+01 2.000000000000000355e+01 2.199999999999999289e+01 2.399999999999998579e+01 2.599999999999999289e+01 2.799999999999999289e+01 2.999999999999998579e+01 3.199999999999999289e+01 3.400000000000000000e+01 3.600000000000000000e+01 3.800000000000000000e+01 4.000000000000000000e+01
-3.960001332762844584e+01 -3.762008049823965905e+01 -3.564019715598995219e+01 -3.366034492663371225e+01 -3.168050798977361637e+01 -2.970067293967484545e+01 -2.772082864491780185e+01 -2.574096610716092925e+01 -2.376107831925248348e+01 -2.178116012289208925e+01 -1.980120806601284755e+01 -1.782122026002139137e+01 -1.584119623700840407e+01 -1.386113680701299700e+01 -1.188104391540279892e+01 -9.900920500409910119e+00 -7.920770350843504559e+00 -5.940597963984771468e+00 -3.960408403654319898e+00 -1.980207158432286008e+00 -7.105427357601001859e-15 1.980207158432257586e+00 3.960408403654327003e+00 5.940597963984750152e+00 7.920770350843504559e+00 9.900920500409917224e+00 1.188104391540280247e+01 1.386113680701298634e+01 1.584119623700840407e+01 1.782122026002138782e+01 1.980120806601284045e+01 2.178116012289209635e+01 2.376107831925243374e+01 2.574096610716089728e+01 2.772082864491776633e+01 2.970067293967481703e+01 3.168050798977356308e+01 3.366034492663371935e+01 3.564019715598995219e+01 3.762008049823969458e+01 3.960001332762835347e+01
-3.920005386207477471e+01 -3.724032535499770091e+01 -3.528079691572366272e+01 -3.332139425947992351e+01 -3.136205338405749643e+01 -2.940272004310063636e+01 -2.744334920020271085e+01 -2.548390446828542366e+01 -2.352435753817733399e+01 -2.156468759974778493e+01 -1.960488075841777800e+01 -1.764492944935837215e+01 -1.568483185121481682e+01 -1.372459130075631606e+01 -1.176421570945620232e+01 -9.803716982653625678e+00 -7.843110441636532926e+00 -5.882414248716159477e+00 -3.921648835135336242e+00 -1.960836331465756643e+00 -7.105427357601001859e-15 1.960836331465785065e+00 3.921648835135364664e+00 5.882414248716195004e+00 7.843110441636572006e+00 9.803716982653668310e+00 1.176421570945622008e+01 1.372459130075635159e+01 1.568483185121484169e+01 1.764492944935837571e+01 1.960488075841780997e+01 2.156468759974781690e+01 2.352435753817731978e+01 2.548390446828543077e+01 2.744334920020270374e+01 2.940272004310061504e+01 3.136205338405746090e+01 3.332139425947997324e+01 3.528079691572368404e+01 3.724032535499773644e+01 3.920005386207471076e+01
-3.880012246864439618e+01 -3.686073989419701746e+01 -3.492181250158001404e+01 -3.298317127894042500e+01 -3.104467044338840509e+01 -2.910618638382948831e+01 -2.716761650341857859e+01 -2.522887798470458875e+01 -2.328990649794057077e+01 -2.135065487028391829e+01 -1.941109173083321338e+01 -1.747120014374455366e+01 -1.553097623911376957e+01 -1.359042784895076750e+01 -1.164957315344118882e+01 -9.708439340803550976e+00 -7.767061282409244427e+00 -5.825480223434873039e+00 -3.883742488152677197e+00 -1.941898198021029032e+00 -7.105427357601001859e-15 1.941898198021021926e+00 3.883742488152677197e+00 5.825480223434858829e+00 7.767061282409258638e+00 9.708439340803561635e+00 1.164957315344116751e+01 1.359042784895077816e+01 1.553097623911379088e+01 1.747120014374454300e+01 1.941109173083320627e+01 2.135065487028391473e+01 2.328990649794053525e+01 2.522887798470455323e+01 2.716761650341856438e+01 2.910618638382945278e+01 3.104467044338837312e+01 3.298317127894043921e+01 3.492181250158004957e+01 3.686073989419703878e+01 3.880012246864431091e+01
-3.840022006680602829e+01 -3.648132984466501227e+01 -3.456325827394341843e+01 -3.264570137399806526e+01 -3.072839651099651803e+01 -2.881112086530170302e+01 -2.689368957079732070e+01 -2.497595359985290742e+01 -2.305779746088616378e+01 -2.113913676725609747e+01 -1.921991572727991127e+01 -1.730010459611107621e+01 -1.537969712149732970e+01 -1.345870800735906414e+01 -1.153717041187684345e+01 -9.615133490438097397e+00 -7.692659988383226732e+00 -5.769823883980897961e+00 -3.846708078390598473e+00 -1.923402126461589035e+00 0.000000000000000000e+00 1.923402126461596140e+00 3.846708078390612684e+00 5.769823883980897961e+00 7.692659988383230285e+00 9.615133490438118713e+00 1.153717041187683634e+01 1.345870800735907125e+01 1.537969712149735457e+01 1.730010459611107976e+01 1.921991572727991482e+01 2.113913676725610813e+01 2.305779746088616378e+01 2.497595359985290386e+01 2.689368957079732425e+01 2.881112086530171723e+01 3.072839651099651093e+01 3.264570137399810079e+01 3.456325827394346817e+01 3.648132984466504780e+01 3.840022006680599276e+01
-3.800034763504982749e+01 -3.610210138238124244e+01 -3.420514985956551612e+01 -3.230901228606656872e+01 -3.041327236431711611e+01 -2.851757663567648393e+01 -2.662163200720184619e+01 -2.472520262975248073e+01 -2.282810629683607573e+01 -2.093021051544004507e+01 -1.903142837791958186e+01 -1.713171434033622376e+01 -1.523105998933375815e+01 -1.332948985797593622e+01 -1.142705733169243132e+01 -9.523840668927206821e+00 -7.619939147291702852e+00 -5.715469334844890170e+00 -3.810561477300332456e+00 -1.905355985188975865e+00 7.105427357601001859e-15 1.905355985188982970e+00 3.810561477300353772e+00 5.715469334844918592e+00 7.619939147291717063e+00 9.523840668927235242e+00 1.142705733169242066e+01 1.332948985797595398e+01 1.523105998933379368e+01 1.713171434033622020e+01 1.903142837791959252e+01 2.093021051544004507e+01 2.282810629683608283e+01 2.472520262975246652e+01 2.662163200720182132e+01 2.851757663567648038e+01 3.041327236431708769e+01 3.230901228606659714e+01 3.420514985956557297e+01 3.610210138238129929e+01 3.800034763504978486e+01
-3.760050621631761203e+01 -3.572306117851373131e+01 -3.384750429892849866e+01 -3.197313438939841035e+01 -3.009934261674062839e+01 -2.822561155511591835e+01 -2.635151245609365844e+01 -2.447670110856936532e+01 -2.260091265326332177e+01 -2.072395568475592853e+01 -1.884570592741359008e+01 -1.696609971829937535e+01 -1.508512747645191610e+01 -1.320282728790952831e+01 -1.131927869192126934e+01 -9.434596716899818603e+00 -7.548926184849264587e+00 -5.662436279670934880e+00 -3.775315357056570065e+00 -1.887765960659287146e+00 7.105427357601001859e-15 1.887765960659294251e+00 3.775315357056598486e+00 5.662436279670973960e+00 7.548926184849293008e+00 9.434596716899857682e+00 1.131927869192126224e+01 1.320282728790955318e+01 1.508512747645195162e+01 1.696609971829940022e+01 1.884570592741362205e+01 2.072395568475593919e+01 2.260091265326330046e+01 2.447670110856936532e+01 2.635151245609366555e+01 2.822561155511589703e+01 3.009934261674059286e+01 3.197313438939842456e+01 3.384750429892851997e+01 3.572306117851376683e+01 3.760050621631754808e+01
-3.720069692409120421e+01 -3.534421645423076086e+01 -3.349034021608633793e+01 -3.163810101474855685e+01 -2.978665617814689881e+01 -2.793528872280036524e+01 -2.608340509218712810e+01 -2.423053014540500527e+01 -2.237630009929905839e+01 -2.052045408366963386e+01 -1.866282488170698883e+01 -1.680332931916977657e+01 -1.494195865353514563e+01 -1.307876920997780701e+01 -1.121387342089338546e+01 -9.347431352091412293e+00 -7.479642741418842888e+00 -5.610739532623533421e+00 -3.740978856279845388e+00 -1.870636388033744879e+00 0.000000000000000000e+00 1.870636388033751984e+00 3.740978856279852494e+00 5.610739532623536974e+00 7.479642741418839336e+00 9.347431352091419399e+00 1.121387342089337480e+01 1.307876920997781411e+01 1.494195865353515629e+01 1.680332931916977302e+01 1.866282488170701725e+01 2.052045408366963741e+01 2.237630009929903352e+01 2.423053014540496974e+01 2.608340509218710679e+01 2.793528872280033681e+01 2.978665617814686328e+01 3.163810101474857106e+01 3.349034021608636635e+01 3.534421645423078928e+01 3.720069692409114026e+01
-3.680092094923796964e+01 -3.496557504347870093e+01 -3.313367801522672806e+01 -3.130394882444523574e+01 -2.947526678441258952e+01 -2.764667707186128354e+01 -2.581739015889809252e+01 -2.398677628635214631e+01 -2.215435623049797442e+01 -2.031978957610442649e+01 -1.848286155722423985e+01 -1.664346931960201914e+01 -1.480160823914596335e+01 -1.295735872822158541e+01 -1.111087379036312228e+01 -9.262367448931364322e+00 -7.412104074463165659e+00 -5.560388563908425397e+00 -3.707557276507294830e+00 -1.853969599788669598e+00 7.105427357601001859e-15 1.853969599788662492e+00 3.707557276507309041e+00 5.560388563908443160e+00 7.412104074463186976e+00 9.262367448931378533e+00 1.111087379036311162e+01 1.295735872822159607e+01 1.480160823914598822e+01 1.664346931960202625e+01 1.848286155722426827e+01 2.031978957610443004e+01 2.215435623049796732e+01 2.398677628635213210e+01 2.581739015889808186e+01 2.764667707186127643e+01 2.947526678441257530e+01 3.130394882444526772e+01 3.313367801522677070e+01 3.496557504347875778e+01 3.680092094923794122e+01
-3.640117956773164565e+01 -3.458714546516952737e+01 -3.277754010916058292e+01 -3.097071824884122293e+01 -2.916523360806684195e+01 -2.735985204134921389e+01 -2.555355455168228929e+01 -2.374553187295430945e+01 -2.193517271751724707e+01 -2.012204780183032682e+01 -1.830589151478086762e+01 -1.648658271379675710e+01 -1.466412572541651826e+01 -1.283863225429046651e+01 -1.101030459874515799e+01 -9.179420339322831524e+00 -7.346318502569609166e+00 -5.511387093157885886e+00 -3.675051819360803051e+00 -1.837765797479313790e+00 -7.105427357601001859e-15 1.837765797479320895e+00 3.675051819360803051e+00 5.511387093157900097e+00 7.346318502569619824e+00 9.179420339322845734e+00 1.101030459874515444e+01 1.283863225429048782e+01 1.466412572541653603e+01 1.648658271379677487e+01 1.830589151478088539e+01 2.012204780183031261e+01 2.193517271751724351e+01 2.374553187295429524e+01 2.555355455168227508e+01 2.735985204134920679e+01 2.916523360806683485e+01 3.097071824884125490e+01 3.277754010916061134e+01 3.458714546516954869e+01 3.640117956773159591e+01
