-3.000000000000001421e+01 -2.799999999999999289e+01 -2.599999999999998579e+01 -2.399999999999995737e+01 -2.199999999999995737e+01 -1.999999999999997868e+01 -1.799999999999995026e+01 -1.599999999999998579e+01 -1.399999999999997158e+01 -1.199999999999997868e+01 -9.999999999999978684e+00 -8.000000000000000000e+00 -6.000000000000007105e+00 -4.000000000000000000e+00 -1.999999999999992895e+00 1.065814103640150279e-14 2.000000000000014211e+00 3.999999999999989342e+00 6.000000000000003553e+00 8.000000000000017764e+00 1.000000000000000711e+01 1.200000000000000355e+01 1.400000000000000355e+01 1.600000000000000711e+01 1.800000000000000711e+01 2.000000000000000355e+01 2.200000000000001066e+01 2.400000000000000355e+01 2.600000000000000355e+01 2.800000000000000000e+01 3.000000000000000000e+01
-2.970000069319210212e+01 -2.772000789030016676e+01 -2.574003666575167415e+01 -2.376010338807618183e+01 -2.178021607775814772e+01 -1.980037036192204170e+01 -1.782055011587492999e+01 -1.584073092442851305e+01 -1.386088487583900530e+01 -1.188098554561477016e+01 -9.901012342000171884e+00 -7.920953670438635186e+00 -5.940808627790787000e+00 -3.960587154411335575e+00 -1.980308750333637846e+00 3.552713678800500929e-15 1.980308750333669821e+00 3.960587154411324917e+00 5.940808627790787000e+00 7.920953670438656502e+00 9.901012342000196753e+00 1.188098554561479503e+01 1.386088487583902484e+01 1.584073092442853081e+01 1.782055011587496551e+01 1.980037036192207367e+01 2.178021607775817969e+01 2.376010338807623157e+01 2.574003666575166704e+01 2.772000789030017032e+01 2.970000069319210567e+01
-2.940000280119351572e+01 -2.744003188667437598e+01 -2.548014819101185680e+01 -2.352041791674496096e+01 -2.156087354059815908e+01 -1.960149737101426837e+01 -1.764222406711792246e+01 -1.568295466810950956e+01 -1.372357612639709856e+01 -1.176398163425249521e+01 -9.804088277415843322e+00 -7.843849753201382669e+00 -5.883263004785369787e+00 -3.922368577575710447e+00 -1.961245248087909232e+00 0.000000000000000000e+00 1.961245248087934101e+00 3.922368577575696236e+00 5.883263004785366235e+00 7.843849753201407538e+00 9.804088277415864638e+00 1.176398163425252363e+01 1.372357612639713231e+01 1.568295466810953620e+01 1.764222406711796154e+01 1.960149737101428258e+01 2.156087354059820171e+01 2.352041791674501070e+01 2.548014819101186035e+01 2.744003188667437954e+01 2.940000280119350862e+01
-2.910000636817521524e+01 -2.716007249801874224e+01 -2.522033699007912588e+01 -2.328095057167002579e+01 -2.134198733272487658e+01 -1.940340697178277907e+01 -1.746506023358203663e+01 -1.552672097087908298e+01 -1.358813118654319396e+01 -1.164904797795733060e+01 -9.709284026298831805e+00 -7.768736221192334312e+00 -5.827399906439360677e+00 -3.885368693640927518e+00 -1.942821561106548245e+00 3.552713678800500929e-15 1.942821561106573114e+00 3.885368693640934623e+00 5.827399906439371335e+00 7.768736221192376945e+00 9.709284026298874437e+00 1.164904797795736968e+01 1.358813118654323659e+01 1.552672097087911496e+01 1.746506023358207926e+01 1.940340697178282880e+01 2.134198733272491921e+01 2.328095057167007553e+01 2.522033699007913299e+01 2.716007249801875645e+01 2.910000636817520814e+01
-2.880001144046226358e+01 -2.688013026260525606e+01 -2.496060565319546498e+01 -2.304170897708311827e+01 -2.112357400938774532e+01 -1.920612813255032592e+01 -1.728910134770787721e+01 -1.537208432127809488e+01 -1.345461098526703125e+01 -1.153624479226794364e+01 -9.616652340519024733e+00 -7.695653982158283668e+00 -5.773247214046570264e+00 -3.849603805720875016e+00 -1.925044929313926900e+00 -3.552713678800500929e-15 1.925044929313926900e+00 3.849603805720860805e+00 5.773247214046559606e+00 7.695653982158315642e+00 9.616652340519063813e+00 1.153624479226797561e+01 1.345461098526706856e+01 1.537208432127811975e+01 1.728910134770791274e+01 1.920612813255036144e+01 2.112357400938779151e+01 2.304170897708318577e+01 2.496060565319548985e+01 2.688013026260528804e+01 2.880001144046228134e+01
-2.850001806668102233e+01 -2.660020575052789837e+01 -2.470095696441879340e+01 -2.280270147075638931e+01 -2.090565194255357540e+01 -1.900969324056692500e+01 -1.711439503491271097e+01 -1.521910444575710386e+01 -1.332308010383692221e+01 -1.142563242428384029e+01 -9.526241618037047942e+00 -7.624635707661255424e+00 -5.720822770628629428e+00 -3.815081231102645631e+00 -1.907917311506349023e+00 7.105427357601001859e-15 1.907917311506373892e+00 3.815081231102649184e+00 5.720822770628632981e+00 7.624635707661290951e+00 9.526241618037072811e+00 1.142563242428388293e+01 1.332308010383695951e+01 1.521910444575713228e+01 1.711439503491274650e+01 1.900969324056696053e+01 2.090565194255361092e+01 2.280270147075644260e+01 2.470095696441879696e+01 2.660020575052789127e+01 2.850001806668099746e+01
-2.820002629791916604e+01 -2.632029956641962087e+01 -2.444139392190604099e+01 -2.256393719073147253e+01 -2.068824156172721018e+01 -1.881413856426311781e+01 -1.694099443130987481e+01 -1.506784682711441548e+01 -1.319360686162949037e+01 -1.131727081832423920e+01 -9.438094852499268939e+00 -7.555704597820721347e+00 -5.670133309466002913e+00 -3.781798586903018844e+00 -1.891435049461975382e+00 3.552713678800500929e-15 1.891435049461989593e+00 3.781798586903022397e+00 5.670133309466013571e+00 7.555704597820749768e+00 9.438094852499279597e+00 1.131727081832426407e+01 1.319360686162952057e+01 1.506784682711443324e+01 1.694099443130989613e+01 1.881413856426314624e+01 2.068824156172723860e+01 2.256393719073150805e+01 2.444139392190603743e+01 2.632029956641963508e+01 2.820002629791914117e+01
-2.790003618790116491e+01 -2.604041235247908759e+01 -2.418191976101539353e+01 -2.232542617609477986e+01 -2.047136563726545688e+01 -1.861950479619014232e+01 -1.676895889015786878e+01 -1.491838324498010593e+01 -1.306626329745142101e+01 -1.121121878046510290e+01 -9.352248403121699027e+00 -7.488873103680063537e+00 -5.621173500053068040e+00 -3.749743269011123203e+00 -1.875588673492313063e+00 7.105427357601001859e-15 1.875588673492316616e+00 3.749743269011126756e+00 5.621173500053068040e+00 7.488873103680095511e+00 9.352248403121720344e+00 1.121121878046513487e+01 1.306626329745144943e+01 1.491838324498013968e+01 1.676895889015791496e+01 1.861950479619017784e+01 2.047136563726547820e+01 2.232542617609480473e+01 2.418191976101540064e+01 2.604041235247909469e+01 2.790003618790115425e+01
-2.760004779317980805e+01 -2.576054479185052415e+01 -2.392253798071969229e+01 -2.208717948462836844e+01 -2.025504961536706716e+01 -1.842583769329994325e+01 -1.659835478946213883e+01 -1.477079232560852873e+01 -1.294112500436494528e+01 -1.110753299907940672e+01 -9.268730576739901750e+00 -7.424141640069375825e+00 -5.573925160508370169e+00 -3.718892162388179656e+00 -1.860362867214259808e+00 3.552713678800500929e-15 1.860362867214277571e+00 3.718892162388197420e+00 5.573925160508373722e+00 7.424141640069393588e+00 9.268730576739915961e+00 1.110753299907943514e+01 1.294112500436497193e+01 1.477079232560855715e+01 1.659835478946216369e+01 1.842583769329996102e+01 2.025504961536709203e+01 2.208717948462839686e+01 2.392253798071968518e+01 2.576054479185053481e+01 2.760004779317979029e+01
-2.730006117334620441e+01 -2.548069761241026399e+01 -2.366325237392829095e+01 -2.184920933085856021e+01 -2.003932201629699605e+01 -1.823318883509577049e+01 -1.642925645378439370e+01 -1.462516008015873936e+01 -1.281827076407648391e+01 -1.100626677600225989e+01 -9.187560024766018074e+00 -7.361497334422072214e+00 -5.528356687515337597e+00 -3.689211612659747175e+00 -1.845736600951159545e+00 3.552713678800500929e-15 1.845736600951163098e+00 3.689211612659747175e+00 5.528356687515337597e+00 7.361497334422086425e+00 9.187560024766039390e+00 1.100626677600227765e+01 1.281827076407651589e+01 1.462516008015875890e+01 1.642925645378441857e+01 1.823318883509578114e+01 2.003932201629701382e+01 2.184920933085859573e+01 2.366325237392829806e+01 2.548069761241027109e+01 2.730006117334618310e+01
