-1.499999999999999289e+01 -1.299999999999999289e+01 -1.099999999999998934e+01 -8.999999999999982236e+00 -6.999999999999996447e+00 -4.999999999999996447e+00 -2.999999999999996447e+00 -1.000000000000003553e+00 1.000000000000001776e+00 3.000000000000003553e+00 5.000000000000000000e+00 7.000000000000010658e+00 9.000000000000003553e+00 1.100000000000000533e+01 1.300000000000000355e+01 1.500000000000000000e+01
-1.485003311934750769e+01 -1.287017760777296616e+01 -1.089036099563443472e+01 -8.910498254456374667e+00 -6.930543904065253002e+00 -4.950484815997082677e+00 -2.970332995361662398e+00 -9.901183739179018062e-01 9.901183739179018062e-01 2.970332995361662398e+00 4.950484815997082677e+00 6.930543904065270766e+00 8.910498254456392431e+00 1.089036099563445603e+01 1.287017760777297504e+01 1.485003311934751835e+01
-1.470013386656917476e+01 -1.274071793637141425e+01 -1.078145908972525291e+01 -8.822013364243844080e+00 -6.862197130755607333e+00 -4.901957841132141169e+00 -2.941344422126302760e+00 -9.804778566922731642e-01 9.804778566922713878e-01 2.941344422126309865e+00 4.901957841132146498e+00 6.862197130755620655e+00 8.822013364243872502e+00 1.078145908972527778e+01 1.274071793637142314e+01 1.470013386656919074e+01
-1.455030445098746839e+01 -1.261163301047425733e+01 -1.067331825118075983e+01 -8.734576803815180313e+00 -6.794991829401851646e+00 -4.854445835253372366e+00 -2.913051655257117289e+00 -9.710844317570419548e-01 9.710844317570312967e-01 2.913051655257115513e+00 4.854445835253375918e+00 6.794991829401867633e+00 8.734576803815201629e+00 1.067331825118077759e+01 1.261163301047425556e+01 1.455030445098747549e+01
-1.440054726360045123e+01 -1.248293596962495400e+01 -1.056596433205798391e+01 -8.648221361741136093e+00 -6.728959847811626815e+00 -4.807973824960829035e+00 -2.885470115377778200e+00 -9.619432426283154314e-01 9.619432426283083259e-01 2.885470115377778200e+00 4.807973824960830811e+00 6.728959847811642803e+00 8.648221361741155633e+00 1.056596433205800523e+01 1.248293596962495755e+01 1.440054726360046544e+01
-1.425086489698927039e+01 -1.235464119764821334e+01 -1.045942525594711014e+01 -8.562981182945748060e+00 -6.664132532128650865e+00 -4.762564760501945216e+00 -2.858612966676350453e+00 -9.530584753747177729e-01 9.530584753747159965e-01 2.858612966676354006e+00 4.762564760501948768e+00 6.664132532128670405e+00 8.562981182945772929e+00 1.045942525594713324e+01 1.235464119764822222e+01 1.425086489698928283e+01
-1.410126016807367222e+01 -1.222676447101901331e+01 -1.035373122523426659e+01 -8.478891796093424915e+00 -6.600540489727666937e+00 -4.718239150559071504e+00 -2.832490816976726222e+00 -9.444332465391820364e-01 9.444332465391784837e-01 2.832490816976729775e+00 4.718239150559075057e+00 6.600540489727686477e+00 8.478891796093453337e+00 1.035373122523428613e+01 1.222676447101902397e+01 1.410126016807368821e+01
-1.395173614421880970e+01 -1.209932312951156419e+01 -1.024891494868222708e+01 -8.395990120394319689e+00 -6.538213309935105855e+00 -4.675014677554273135e+00 -2.807111426889488115e+00 -9.360694999658321080e-01 9.360694999658250026e-01 2.807111426889491668e+00 4.675014677554273135e+00 6.538213309935119177e+00 8.395990120394344558e+00 1.024891494868224306e+01 1.209932312951156597e+01 1.395173614421881858e+01
-1.380229617330254221e+01 -1.197233627312988169e+01 -1.014501189059843433e+01 -8.314314444656195846e+00 -6.477179237240120457e+00 -4.632905797305111761e+00 -2.782479435684455993e+00 -9.279679160692655415e-01 9.279679160692637652e-01 2.782479435684466651e+00 4.632905797305111761e+00 6.477179237240139109e+00 8.314314444656222491e+00 1.014501189059845743e+01 1.197233627312988524e+01 1.380229617330254932e+01
-1.365294391848600064e+01 -1.184582499014911683e+01 -1.004206054252794367e+01 -8.233904369691940062e+00 -6.417464791779417865e+00 -4.591923328275660410e+00 -2.758596112062155825e+00 -9.201278370043866062e-01 9.201278370043848298e-01 2.758596112062161154e+00 4.591923328275660410e+00 6.417464791779433853e+00 8.233904369691961378e+00 1.004206054252796676e+01 1.184582499014912038e+01 1.365294391848600064e+01
