-8.006619922664011568e+00 -6.459311493590812248e+00 -4.970596308850639744e+00 -3.417672521310269218e+00 -1.743021042410614285e+00 0.000000000000000000e+00 1.743021042410610733e+00 3.417672521310265665e+00 4.970596308850649514e+00 6.459311493590817577e+00 8.006619922664016897e+00
-7.907461742700345297e+00 -6.387196852449051221e+00 -4.931571373754048082e+00 -3.399570822080702825e+00 -1.735204820366233136e+00 -4.440892098500626162e-15 1.735204820366226031e+00 3.399570822080699273e+00 4.931571373754057852e+00 6.387196852449057438e+00 7.907461742700348850e+00
-7.808382466202885119e+00 -6.315910539507593846e+00 -4.894188166058511591e+00 -3.382129943243072923e+00 -1.727431978129193801e+00 -8.881784197001252323e-16 1.727431978129196466e+00 3.382129943243069370e+00 4.894188166058521361e+00 6.315910539507601840e+00 7.808382466202889560e+00
-7.709390157665102272e+00 -6.245552243092697076e+00 -4.858502477095709260e+00 -3.365224814283814148e+00 -1.719635855487809728e+00 -2.664535259100375697e-15 1.719635855487808840e+00 3.365224814283808819e+00 4.858502477095715477e+00 6.245552243092705069e+00 7.709390157665104937e+00
-7.610494307367643430e+00 -6.176239211731569867e+00 -4.824556536239828830e+00 -3.348717328087445821e+00 -1.711753621227748212e+00 -3.552713678800500929e-15 1.711753621227746436e+00 3.348717328087439604e+00 4.824556536239832383e+00 6.176239211731573420e+00 7.610494307367646982e+00
-7.511706170698149165e+00 -6.108109679136797254e+00 -4.792372914538820083e+00 -3.332458252052189707e+00 -1.703727207933980026e+00 -1.776356839400250465e-15 1.703727207933972920e+00 3.332458252052183489e+00 4.792372914538827189e+00 6.108109679136799031e+00 7.511706170698151830e+00
-7.413039210082289721e+00 -6.041326875833225252e+00 -4.761947134229330025e+00 -3.316289913505435116e+00 -1.695504080533207336e+00 0.000000000000000000e+00 1.695504080533200231e+00 3.316289913505428899e+00 4.761947134229332690e+00 6.041326875833232357e+00 7.413039210082287944e+00
-7.314509677544358546e+00 -5.976083619124076485e+00 -4.733238992577882165e+00 -3.300049635029487227e+00 -1.687037815293032317e+00 -1.776356839400250465e-15 1.687037815293028764e+00 3.300049635029481898e+00 4.733238992577890158e+00 5.976083619124082702e+00 7.314509677544357658e+00
-7.216137392773106285e+00 -5.912607369512484112e+00 -4.706162762273246258e+00 -3.283573819321812692e+00 -1.678288476116433614e+00 -3.552713678800500929e-15 1.678288476116426509e+00 3.283573819321806475e+00 4.706162762273248035e+00 5.912607369512492994e+00 7.216137392773108949e+00
-7.117946797220675137e+00 -5.851165453826949303e+00 -4.680576667004528346e+00 -3.266702499770612889e+00 -1.669222785539139053e+00 -1.776356839400250465e-15 1.669222785539140830e+00 3.266702499770612445e+00 4.680576667004528346e+00 5.851165453826955520e+00 7.117946797220675137e+00
-7.019968404536716555e+00 -5.792069840144644211e+00 -4.656272376248383971e+00 -3.249284094167443904e+00 -1.659814097954797951e+00 -1.776356839400250465e-15 1.659814097954794399e+00 3.249284094167439907e+00 4.656272376248382194e+00 5.792069840144652204e+00 7.019968404536720108e+00
-6.922240830565359992e+00 -5.735680359831200725e+00 -4.632965741516906100e+00 -3.231180040087877181e+00 -1.650042191451071893e+00 0.000000000000000000e+00 1.650042191451069229e+00 3.231180040087874961e+00 4.632965741516905211e+00 5.735680359831208719e+00 6.922240830565360881e+00
-6.824813687858029887e+00 -5.682404577253062250e+00 -4.610290607700171073e+00 -3.212268966415449789e+00 -1.639892901623364985e+00 1.776356839400250465e-15 1.639892901623358767e+00 3.212268966415448901e+00 4.610290607700171073e+00 5.682404577253071132e+00 6.824813687858033440e+00
-6.727751797934677924e+00 -5.632691640487639262e+00 -4.587798207375730186e+00 -3.192450076613221555e+00 -1.629357625476822946e+00 8.881784197001252323e-16 1.629357625476818505e+00 3.192450076613219334e+00 4.587798207375727522e+00 5.632691640487647255e+00 6.727751797934679701e+00
-6.631141459743203015e+00 -5.587016572325509856e+00 -4.564965165414347936e+00 -3.171645487313096368e+00 -1.618432725940330386e+00 0.000000000000000000e+00 1.618432725940327721e+00 3.171645487313098144e+00 4.564965165414346160e+00 5.587016572325520514e+00 6.631141459743207456e+00
-6.535100008471370181e+00 -5.545850933910799974e+00 -4.541213067294390449e+00 -3.149801371590068122e+00 -1.607118867751249347e+00 8.881784197001252323e-16 1.607118867751246682e+00 3.149801371590067678e+00 4.541213067294386008e+00 5.545850933910807967e+00 6.535100008471371069e+00
-6.439790782134347857e+00 -5.509616076438077492e+00 -4.515941255114239716e+00 -3.126887881686470472e+00 -1.595420313870914875e+00 0.000000000000000000e+00 1.595420313870911322e+00 3.126887881686473136e+00 4.515941255114233499e+00 5.509616076438085486e+00 6.439790782134349634e+00
-6.345447223201301945e+00 -5.478616459240833514e+00 -4.488571523850183986e+00 -3.102897948180287635e+00 -1.583344208617290860e+00 0.000000000000000000e+00 1.583344208617287308e+00 3.102897948180291632e+00 4.488571523850184875e+00 5.478616459240841507e+00 6.345447223201303721e+00
-6.252412822915207613e+00 -5.452951830434132674e+00 -4.458598998445017614e+00 -3.077845150616154157e+00 -1.570899869852951269e+00 1.776356839400250465e-15 1.570899869852949493e+00 3.077845150616156822e+00 4.458598998445015837e+00 5.452951830434140668e+00 6.252412822915212942e+00
-6.161209122758609880e+00 -5.432405633573935688e+00 -4.425639342813793675e+00 -3.051760914576826522e+00 -1.558098108319872388e+00 0.000000000000000000e+00 1.558098108319869723e+00 3.051760914576829631e+00 4.425639342813790122e+00 5.432405633573942794e+00 6.161209122758615209e+00
-6.072653686430822262e+00 -5.416298543219644657e+00 -4.389461200108810246e+00 -3.024691308026776326e+00 -1.544950587974026845e+00 1.776356839400250465e-15 1.544950587974023293e+00 3.024691308026776770e+00 4.389461200108807581e+00 5.416298543219655315e+00 6.072653686430826703e+00
-5.988064018011641565e+00 -5.403278623148699111e+00 -4.349996133622651584e+00 -2.996693690591706982e+00 -1.531469237253614502e+00 8.881784197001252323e-16 1.531469237253610949e+00 2.996693690591714088e+00 4.349996133622648919e+00 5.403278623148706217e+00 5.988064018011650447e+00
-5.909588109108343090e+00 -5.391007998429444115e+00 -4.307325281724200039e+00 -2.967833424287579902e+00 -1.517665717823245330e+00 3.552713678800500929e-15 1.517665717823247995e+00 2.967833424287586119e+00 4.307325281724199151e+00 5.391007998429446779e+00 5.909588109108344867e+00
-5.840621225071625844e+00 -5.375780126632779599e+00 -4.261648879755050245e+00 -2.938180796069636003e+00 -1.503550954584768284e+00 1.776356839400250465e-15 1.503550954584762067e+00 2.938180796069641776e+00 4.261648879755048469e+00 5.375780126632788480e+00 5.840621225071635614e+00
-5.785884098323962554e+00 -5.352482747565836085e+00 -4.213248311345091146e+00 -2.907808243025137962e+00 -1.489134728664508245e+00 1.776356839400250465e-15 1.489134728664505580e+00 2.907808243025142403e+00 4.213248311345088482e+00 5.352482747565836974e+00 5.785884098323966107e+00
-5.750087839829044256e+00 -5.315972257524784084e+00 -4.162449596068526603e+00 -2.876787918350924400e+00 -1.474425333645618785e+00 1.776356839400250465e-15 1.474425333645613456e+00 2.876787918350929285e+00 4.162449596068524826e+00 5.315972257524784084e+00 5.750087839829054026e+00
-5.735072680267793821e+00 -5.263966848098360352e+00 -4.109593867905018350e+00 -2.845189594945098044e+00 -1.459429294437012636e+00 3.552713678800500929e-15 1.459429294437011748e+00 2.845189594945106037e+00 4.109593867905014797e+00 5.263966848098362128e+00 5.735072680267799150e+00
-5.738621591721632775e+00 -5.198255491776696324e+00 -4.055016746463539157e+00 -2.813078874822621422e+00 -1.444151147756522313e+00 1.776356839400250465e-15 1.444151147756521425e+00 2.813078874822625419e+00 4.055016746463536492e+00 5.198255491776697212e+00 5.738621591721645210e+00
-5.756606875423356584e+00 -5.122565387760987576e+00 -3.999035953756830963e+00 -2.780515655823027288e+00 -1.428593283137212566e+00 2.664535259100375697e-15 1.428593283137212566e+00 2.780515655823031285e+00 3.999035953756831852e+00 5.122565387760990241e+00 5.756606875423364578e+00
-5.785288778633138840e+00 -5.040270695864019324e+00 -3.941945343843264560e+00 -2.747552800326199751e+00 -1.412755843522816690e+00 1.776356839400250465e-15 1.412755843522816690e+00 2.747552800326205080e+00 3.941945343843264560e+00 5.040270695864018435e+00 5.785288778633146833e+00
-5.821991138149071432e+00 -4.953719648538939424e+00 -3.884013314621332924e+00 -2.714234951798440321e+00 -1.396636684779782200e+00 8.881784197001252323e-16 1.396636684779781312e+00 2.714234951798447870e+00 3.884013314621338253e+00 4.953719648538939424e+00 5.821991138149081202e+00
-5.864924192584408225e+00 -4.864411679804791611e+00 -3.825483870278708842e+00 -2.680597452114137802e+00 -1.380231393706607079e+00 2.664535259100375697e-15 1.380231393706608856e+00 2.680597452114144463e+00 3.825483870278715504e+00 4.864411679804795163e+00 5.864924192584414442e+00
-5.912884863952768910e+00 -4.773295597059229678e+00 -3.766579045247734570e+00 -2.646665324438034261e+00 -1.363533364260288039e+00 3.552713678800500929e-15 1.363533364260291592e+00 2.646665324438042699e+00 3.766579045247740787e+00 4.773295597059233231e+00 5.912884863952777792e+00
-5.965037241590112949e+00 -4.680986972065935170e+00 -3.707501801930685126e+00 -2.612452302297842088e+00 -1.346533931652424521e+00 1.776356839400250465e-15 1.346533931652427185e+00 2.612452302297851858e+00 3.707501801930688234e+00 4.680986972065936946e+00 5.965037241590113837e+00
-6.020776514942528301e+00 -4.587902100013001139e+00 -3.648438809064713517e+00 -2.577959905098507143e+00 -1.329222563616654362e+00 2.664535259100375697e-15 1.329222563616658803e+00 2.577959905098516469e+00 3.648438809064717070e+00 4.587902100012999362e+00 6.020776514942534519e+00
-6.079647601957018921e+00 -4.494337670341252533e+00 -3.589562689846165000e+00 -2.543176583759478859e+00 -1.311587107458541901e+00 3.552713678800500929e-15 1.311587107458541013e+00 2.543176583759484188e+00 3.589562689846168997e+00 4.494337670341257862e+00 6.079647601957027803e+00
-6.141296032177001152e+00 -4.400518868213247003e+00 -3.531033415283143739e+00 -2.508076987342494846e+00 -1.293614090439226594e+00 8.881784197001252323e-16 1.293614090439229258e+00 2.508076987342499731e+00 3.531033415283148624e+00 4.400518868213251444e+00 6.141296032177008257e+00
-6.205437502163337449e+00 -4.306629728462648465e+00 -3.472998527881453690e+00 -2.472621431863596619e+00 -1.275289069618514404e+00 3.552713678800500929e-15 1.275289069618520621e+00 2.472621431863606833e+00 3.472998527881461239e+00 4.306629728462652906e+00 6.205437502163342778e+00
-6.271838380269373125e+00 -4.212833727090695923e+00 -3.415591828261264062e+00 -2.436755684142767997e+00 -1.256597025533555900e+00 8.881784197001252323e-16 1.256597025533559453e+00 2.436755684142773326e+00 3.415591828261270724e+00 4.212833727090697700e+00 6.271838380269382007e+00
-6.340302795797145841e+00 -4.119289316134676859e+00 -3.358930051315422993e+00 -2.400411202812301248e+00 -1.237522792100720359e+00 1.776356839400250465e-15 1.237522792100722135e+00 2.400411202812309241e+00 3.358930051315430543e+00 4.119289316134681300e+00 6.340302795797152946e+00
-6.410663806852328506e+00 -4.026163384961495950e+00 -3.303106903591778831e+00 -2.363505999181457540e+00 -1.218051513026617627e+00 2.664535259100375697e-15 1.218051513026622068e+00 2.363505999181462869e+00 3.303106903591782384e+00 4.026163384961501279e+00 6.410663806852335611e+00
-6.482777173187873387e+00 -3.933644797061193188e+00 -3.248183634926734342e+00 -2.325946283448066865e+00 -1.198169112961822158e+00 1.776356839400250465e-15 1.198169112961824823e+00 2.325946283448073970e+00 3.248183634926746333e+00 3.933644797061202070e+00 6.482777173187876940e+00
-6.556516843113085358e+00 -3.841959821199548486e+00 -3.194175092758976930e+00 -2.287629035693996116e+00 -1.177862769812571209e+00 8.881784197001252323e-16 1.177862769812572985e+00 2.287629035694002333e+00 3.194175092758984036e+00 3.841959821199550262e+00 6.556516843113092463e+00
-6.631771600494520413e+00 -3.751391195100907794e+00 -3.141030018223776921e+00 -2.248445575687291864e+00 -1.157121373228775063e+00 8.881784197001252323e-16 1.157121373228777728e+00 2.248445575687298970e+00 3.141030018223784914e+00 3.751391195100913123e+00 6.631771600494531960e+00
-6.708442517780500935e+00 -3.662302443230572635e+00 -3.088604370930738696e+00 -2.208286095371800428e+00 -1.135935953475009086e+00 1.776356839400250465e-15 1.135935953475014415e+00 2.208286095371804869e+00 3.088604370930745802e+00 3.662302443230577076e+00 6.708442517780504488e+00
-6.786440982728091598e+00 -3.575168377287738508e+00 -3.036627189966399243e+00 -2.167044968796181692e+00 -1.114300064777006050e+00 0.000000000000000000e+00 1.114300064777013155e+00 2.167044968796186133e+00 3.036627189966406792e+00 3.575168377287745614e+00 6.786440982728100479e+00
-6.865687142582556746e+00 -3.490610302255275244e+00 -2.984660994230118547e+00 -2.124626487971879030e+00 -1.092210107852563894e+00 3.552713678800500929e-15 1.092210107852568335e+00 2.124626487971884359e+00 2.984660994230125652e+00 3.490610302255281017e+00 6.865687142582562963e+00
-6.946108658172116535e+00 -3.409428297144586395e+00 -2.932064974450074857e+00 -2.080950527898719926e+00 -1.069665577616238039e+00 4.440892098500626162e-15 1.069665577616246921e+00 2.080950527898725255e+00 2.932064974450087291e+00 3.409428297144596165e+00 6.946108658172118311e+00
-7.027639692310538422e+00 -3.332610868869640086e+00 -2.877981344490713411e+00 -2.035957566069045654e+00 -1.046669223815619887e+00 8.881784197001252323e-16 1.046669223815627880e+00 2.035957566069052760e+00 2.877981344490725846e+00 3.332610868869653409e+00 7.027639692310542863e+00
-7.110220078290586443e+00 -3.261286642579626971e+00 -2.821380804205327664e+00 -1.989612509251026395e+00 -1.023227114329214871e+00 3.552713678800500929e-15 1.023227114329221088e+00 1.989612509251034389e+00 2.821380804205337434e+00 3.261286642579636297e+00 7.110220078290589107e+00
-7.193794628878706021e+00 -3.196580670310186889e+00 -2.761204987430646796e+00 -1.941906924509789079e+00 -9.993485926562737376e-01 1.776356839400250465e-15 9.993485926562808430e-01 1.941906924509791743e+00 2.761204987430653013e+00 3.196580670310195771e+00 7.193794628878710462e+00
-7.278312556416448587e+00 -3.139381815279007171e+00 -2.696599647730156590e+00 -1.892859506100137423e+00 -9.750461223111255293e-01 8.881784197001252323e-16 9.750461223111317466e-01 1.892859506100140088e+00 2.696599647730165472e+00 3.139381815279016941e+00 7.278312556416450363e+00
-7.363726981866861365e+00 -3.090117684681265686e+00 -2.627142044865692583e+00 -1.842514877247925398e+00 -9.503350109118766653e-01 1.776356839400250465e-15 9.503350109118802180e-01 1.842514877247927174e+00 2.627142044865698800e+00 3.090117684681274568e+00 7.363726981866865806e+00
-7.449994515861032340e+00 -3.048676529489979359e+00 -2.552922814442789345e+00 -1.790941057690830007e+00 -9.252330052219566170e-01 2.664535259100375697e-15 9.252330052219654988e-01 1.790941057690834448e+00 2.552922814442799115e+00 3.048676529489996234e+00 7.449994515861034117e+00
-7.537074898620298669e+00 -3.014520852053031774e+00 -2.474437137822571131e+00 -1.738226071428735864e+00 -8.997597447624272604e-01 1.776356839400250465e-15 8.997597447624388067e-01 1.738226071428740305e+00 2.474437137822580901e+00 3.014520852053044209e+00 7.537074898620303998e+00
-7.624930688467830286e+00 -2.986897391082341535e+00 -2.392380069765246198e+00 -1.684474204046662926e+00 -8.739360553829333966e-01 0.000000000000000000e+00 8.739360553829378375e-01 1.684474204046662926e+00 2.392380069765252415e+00 2.986897391082357522e+00 7.624930688467832063e+00
-7.713526990778897918e+00 -2.965020122116817980e+00 -2.307468981905178573e+00 -1.629802357617717412e+00 -8.477830549242879599e-01 1.776356839400250465e-15 8.477830549242950653e-01 1.629802357617721853e+00 2.307468981905185679e+00 2.965020122116836632e+00 7.713526990778905912e+00
-7.802831220846775828e+00 -2.948174102029637034e+00 -2.220345026818818290e+00 -1.574336825538881435e+00 -8.213210304950360197e-01 1.776356839400250465e-15 8.213210304950422369e-01 1.574336825538885876e+00 2.220345026818822731e+00 2.948174102029653909e+00 7.802831220846782934e+00
-7.892812895394672346e+00 -2.935752082561186249e+00 -2.131541602491158649e+00 -1.518210653250691600e+00 -7.945680308410159043e-01 2.664535259100375697e-15 7.945680308410230097e-01 1.518210653250694264e+00 2.131541602491164866e+00 2.935752082561204013e+00 7.892812895394677675e+00
-7.983443448440814549e+00 -2.927253892155249559e+00 -2.041489907385711788e+00 -1.461561583949142928e+00 -7.675380983219177722e-01 8.881784197001252323e-16 7.675380983219248776e-01 1.461561583949147369e+00 2.041489907385720670e+00 2.927253892155265547e+00 7.983443448440814549e+00
-8.074696067991139259e+00 -2.922271285527108020e+00 -1.950539174111133534e+00 -1.404530409073581509e+00 -7.402390449019904395e-01 1.776356839400250465e-15 7.402390449019957686e-01 1.404530409073581509e+00 1.950539174111134422e+00 2.922271285527121343e+00 8.074696067991148141e+00
-8.166545550643469653e+00 -2.920470063332944122e+00 -1.858980303920686694e+00 -1.347259320941379457e+00 -7.126696596690145213e-01 1.776356839400250465e-15 7.126696596690251795e-01 1.347259320941383898e+00 1.858980303920691135e+00 2.920470063332960997e+00 8.166545550643474982e+00
-8.258968171674064607e+00 -2.921574125280104184e+00 -1.767069098963100160e+00 -1.289889530721810118e+00 -6.848162309644649781e-01 3.552713678800500929e-15 6.848162309644738599e-01 1.289889530721815447e+00 1.767069098963108154e+00 2.921574125280119283e+00 8.258968171674069936e+00
-8.351941568571163543e+00 -2.925352650321134007e+00 -1.675049302268124762e+00 -1.232556841765449107e+00 -6.566482921780245618e-01 0.000000000000000000e+00 6.566482921780316673e-01 1.232556841765454436e+00 1.675049302268131868e+00 2.925352650321151771e+00 8.351941568571163543e+00
-8.445444636298926611e+00 -2.931610238830035797e+00 -1.583177958461407187e+00 -1.175382831219923929e+00 -6.281135887017565977e-01 1.776356839400250465e-15 6.281135887017654795e-01 1.175382831219927482e+00 1.583177958461413404e+00 2.931610238830054449e+00 8.445444636298933716e+00
-8.539457432837066264e+00 -2.940179461131483762e+00 -1.491757672394518508e+00 -1.118457412491689951e+00 -5.991324664868216132e-01 1.776356839400250465e-15 5.991324664868278305e-01 1.118457412491697056e+00 1.491757672394524725e+00 2.940179461131499750e+00 8.539457432837075146e+00
-8.633961093756202132e+00 -2.950915240812976847e+00 -1.401183243071640661e+00 -1.061805276213586779e+00 -5.695922729302793641e-01 1.776356839400250465e-15 5.695922729302864695e-01 1.061805276213592109e+00 1.401183243071646878e+00 2.950915240812999052e+00 8.633961093756207461e+00
-8.728937754767619239e+00 -2.963690599586110253e+00 -1.312014453334462871e+00 -1.005323662181414335e+00 -5.393430135051637819e-01 1.776356839400250465e-15 5.393430135051673346e-01 1.005323662181416999e+00 1.312014453334464648e+00 2.963690599586132457e+00 8.728937754767621016e+00
-8.824370481334440797e+00 -2.978393403372528780e+00 -1.225090697667264195e+00 -9.486740029935489815e-01 -5.081964342983855687e-01 3.552713678800500929e-15 5.081964342983944505e-01 9.486740029935534224e-01 1.225090697667270412e+00 2.978393403372549209e+00 8.824370481334440797e+00
-8.920243204555692529e+00 -2.994923845208660396e+00 -1.141694334374655284e+00 -8.911177474664562226e-01 -4.759317068502788572e-01 3.552713678800500929e-15 4.759317068502859627e-01 8.911177474664651044e-01 1.141694334374663278e+00 2.994923845208682600e+00 8.920243204555699634e+00
-9.016540662639529913e+00 -3.013192473848411268e+00 -1.063705262283860975e+00 -8.313506535868384617e-01 -4.423113838476151471e-01 1.776356839400250465e-15 4.423113838476169235e-01 8.313506535868437908e-01 1.063705262283864528e+00 3.013192473848435249e+00 9.016540662639542347e+00
-9.113248347370404900e+00 -3.033118630378428549e+00 -9.935076527359374410e-01 -7.675727359574526787e-01 -4.071102525995744514e-01 3.552713678800500929e-15 4.071102525995762278e-01 7.675727359574562314e-01 9.935076527359409937e-01 3.033118630378448088e+00 9.113248347370404900e+00
-9.210352455050296427e+00 -3.054629193322343284e+00 -9.332948695459037936e-01 -6.981500402917841797e-01 -3.701562901960020469e-01 7.105427357601001859e-15 3.701562901960091523e-01 6.981500402917948378e-01 9.332948695459108990e-01 3.054629193322362823e+00 9.210352455050294651e+00
-9.307839841458527275e+00 -3.077657559768862683e+00 -8.840471542025625240e-01 -6.226023857550604390e-01 -3.313778981060000461e-01 3.552713678800500929e-15 3.313778981060035989e-01 6.226023857550675444e-01 8.840471542025696294e-01 3.077657559768884887e+00 9.307839841458530827e+00
-9.405697980429344796e+00 -3.102142809253935596e+00 -8.453064073907334830e-01 -5.418079459963109912e-01 -2.908485393131083896e-01 7.105427357601001859e-15 2.908485393131119423e-01 5.418079459963198730e-01 8.453064073907441411e-01 3.102142809253962241e+00 9.405697980429353677e+00
-9.503914925694134652e+00 -3.128029010815334132e+00 -8.159177307004643609e-01 -4.572751514801325357e-01 -2.488234820774426481e-01 3.552713678800500929e-15 2.488234820774408718e-01 4.572751514801414174e-01 8.159177307004732427e-01 3.128029010815356337e+00 9.503914925694138205e+00
-9.602479275675765535e+00 -3.155264643476069608e+00 -7.947355831818700977e-01 -3.705182893889897855e-01 -2.057726451692847291e-01 7.105427357601001859e-15 2.057726451692865055e-01 3.705182893889986673e-01 7.947355831818789795e-01 3.155264643476091813e+00 9.602479275675765535e+00
-9.701380140958152154e+00 -3.183802107552132554e+00 -7.808686258962715954e-01 -2.830876824158377048e-01 -1.623940027351302717e-01 3.552713678800500929e-15 1.623940027351320481e-01 2.830876824158430338e-01 7.808686258962751481e-01 3.183802107552152982e+00 9.701380140958164588e+00
-9.800607114184673563e+00 -3.213597309414655712e+00 -7.736727465887742738e-01 -1.978289662393279968e-01 -1.191666816603618173e-01 3.552713678800500929e-15 1.191666816603653700e-01 1.978289662393333259e-01 7.736727465887849320e-01 3.213597309414673475e+00 9.800607114184677116e+00
-9.900150242165768333e+00 -3.244609306216498013e+00 -7.726902779445286029e-01 -1.272354469734384708e-01 -7.040060768005140801e-02 1.776356839400250465e-15 7.040060768006384251e-02 1.272354469734473525e-01 7.726902779445392611e-01 3.244609306216518441e+00 9.900150242165768333e+00
-1.000000000000000000e+01 -3.276800000000001489e+00 -7.776000000000005130e-01 -1.024000000000000465e-01 -3.200000000000001454e-03 0.000000000000000000e+00 3.200000000000001454e-03 1.024000000000000465e-01 7.776000000000005130e-01 3.276800000000001489e+00 1.000000000000000000e+01
