-2.628406633235247813e+00 -9.014328295506892630e-01 -8.700014803590021550e-01 -8.700014803590019330e-01 8.700014803590021550e-01 8.700014803590025991e-01 9.014328295506941480e-01 2.628406633235255363e+00
-2.601618088002397577e+00 -8.966528377963256524e-01 -8.600017368293437769e-01 -8.600017368293435549e-01 8.600017368293444431e-01 8.600017368293446651e-01 8.966528377963292051e-01 2.601618088002403795e+00
-2.575137531865588247e+00 -8.922836551974073771e-01 -8.500020172654181305e-01 -8.500020172654172423e-01 8.500020172654186856e-01 8.500020172654187967e-01 8.922836551974113739e-01 2.575137531865595797e+00
-2.548977946399201944e+00 -8.883216369168871474e-01 -8.400023225231167956e-01 -8.400023225231167956e-01 8.400023225231167956e-01 8.400023225231173507e-01 8.883216369168907001e-01 2.548977946399209493e+00
-2.523153157197538299e+00 -8.847612955709518445e-01 -8.300026534995765815e-01 -8.300026534995763594e-01 8.300026534995770255e-01 8.300026534995772476e-01 8.847612955709556193e-01 2.523153157197546737e+00
-2.497677893470119148e+00 -8.815951898361489292e-01 -8.200030111356932938e-01 -8.200030111356930718e-01 8.200030111356938489e-01 8.200030111356939599e-01 8.815951898361533701e-01 2.497677893470125809e+00
-2.472567850158518432e+00 -8.788138190609391387e-01 -8.100033964188226854e-01 -8.100033964188226854e-01 8.100033964188229074e-01 8.100033964188231295e-01 8.788138190609429135e-01 2.472567850158525538e+00
-2.447839752142804137e+00 -8.764055251200946195e-01 -8.000038103856816907e-01 -8.000038103856814686e-01 8.000038103856823568e-01 8.000038103856825789e-01 8.764055251200988383e-01 2.447839752142811243e+00
-2.423511419926597465e+00 -8.743564027452941367e-01 -7.900042541254759243e-01 -7.900042541254754802e-01 7.900042541254769235e-01 7.900042541254775896e-01 8.743564027452985776e-01 2.423511419926602795e+00
-2.399601835971052033e+00 -8.726502195774488158e-01 -7.800047287832607701e-01 -7.800047287832601040e-01 7.800047287832612142e-01 7.800047287832613252e-01 8.726502195774523685e-01 2.399601835971059138e+00
-2.376131210584267794e+00 -8.712683472286895103e-01 -7.700052355635675916e-01 -7.700052355635673695e-01 7.700052355635678136e-01 7.700052355635681467e-01 8.712683472286926190e-01 2.376131210584274900e+00
-2.353121045959106539e+00 -8.701897047275397590e-01 -7.600057757343159359e-01 -7.600057757343152698e-01 7.600057757343161580e-01 7.600057757343161580e-01 8.701897047275433117e-01 2.353121045959113644e+00
-2.330594196585912936e+00 -8.693907158619302855e-01 -7.500063506310405970e-01 -7.500063506310403749e-01 7.500063506310410411e-01 7.500063506310412631e-01 8.693907158619351705e-01 2.330594196585919153e+00
-2.308574923845456706e+00 -8.688452821413794602e-01 -7.400069616614575185e-01 -7.400069616614572965e-01 7.400069616614579626e-01 7.400069616614579626e-01 8.688452821413823468e-01 2.308574923845463367e+00
-2.287088942114062107e+00 -8.685247733776284562e-01 -7.300076103104058411e-01 -7.300076103104058411e-01 7.300076103104070624e-01 7.300076103104071734e-01 8.685247733776326751e-01 2.287088942114067436e+00
-2.266163453194025568e+00 -8.683980382322737945e-01 -7.200082981452069486e-01 -7.200082981452067266e-01 7.200082981452069486e-01 7.200082981452075037e-01 8.683980382322769032e-01 2.266163453194030897e+00
-2.245827165332257458e+00 -8.684314374915311774e-01 -7.100090268214627187e-01 -7.100090268214624967e-01 7.100090268214633848e-01 7.100090268214637179e-01 8.684314374915345081e-01 2.245827165332263675e+00
-2.226110292531440660e+00 -8.685889032831775047e-01 -7.000097980893729144e-01 -7.000097980893724703e-01 7.000097980893729144e-01 7.000097980893731364e-01 8.685889032831817236e-01 2.226110292531447321e+00
-2.207044529325395743e+00 -8.688320279157881743e-01 -6.900106138005739354e-01 -6.900106138005737133e-01 6.900106138005742684e-01 6.900106138005744905e-01 8.688320279157923931e-01 2.207044529325400184e+00
-2.188662995731757821e+00 -8.691201864479887185e-01 -6.800114759156081767e-01 -6.800114759156066224e-01 6.800114759156083988e-01 6.800114759156087318e-01 8.691201864479922712e-01 2.188662995731762706e+00
-2.171000146773396811e+00 -8.694106974206268212e-01 -6.700123865120406474e-01 -6.700123865120402034e-01 6.700123865120408695e-01 6.700123865120414246e-01 8.694106974206321503e-01 2.171000146773401696e+00
-2.154091640853346590e+00 -8.696590263264489806e-01 -6.600133477933265436e-01 -6.600133477933265436e-01 6.600133477933273207e-01 6.600133477933276538e-01 8.696590263264527554e-01 2.154091640853351031e+00
-2.137974161467732781e+00 -8.698190362544555576e-01 -6.500143620984912829e-01 -6.500143620984908388e-01 6.500143620984913939e-01 6.500143620984916160e-01 8.698190362544593324e-01 2.137974161467737222e+00
-2.122685187346295521e+00 -8.698432896257921598e-01 -6.400154319127149272e-01 -6.400154319127147051e-01 6.400154319127154823e-01 6.400154319127155933e-01 8.698432896257959346e-01 2.122685187346299962e+00
-2.108262707218499177e+00 -8.696834039312175690e-01 -6.300165598789357890e-01 -6.300165598789355670e-01 6.300165598789356780e-01 6.300165598789360111e-01 8.696834039312213438e-01 2.108262707218503618e+00
-2.094744877097419522e+00 -8.692904627995248212e-01 -6.200177488105600432e-01 -6.200177488105598211e-01 6.200177488105607093e-01 6.200177488105609314e-01 8.692904627995281519e-01 2.094744877097423519e+00
-2.082169620302329882e+00 -8.686154815174171873e-01 -6.100190017054389902e-01 -6.100190017054383240e-01 6.100190017054393232e-01 6.100190017054393232e-01 8.686154815174202959e-01 2.082169620302333435e+00
-2.070574173397623952e+00 -8.676099232864786792e-01 -6.000203217612245510e-01 -6.000203217612238848e-01 6.000203217612254392e-01 6.000203217612255502e-01 8.676099232864820099e-01 2.070574173397628392e+00
-2.059994584726498434e+00 -8.662262591216136620e-01 -5.900217123923028328e-01 -5.900217123923026108e-01 5.900217123923029439e-01 5.900217123923030549e-01 8.662262591216185470e-01 2.059994584726501987e+00
-2.050465176084311114e+00 -8.644185605428211794e-01 -5.800231772484651938e-01 -5.800231772484651938e-01 5.800231772484654158e-01 5.800231772484654158e-01 8.644185605428240660e-01 2.050465176084314223e+00
-2.042017982028648149e+00 -8.621431103658192541e-01 -5.700247202355537279e-01 -5.700247202355535059e-01 5.700247202355543941e-01 5.700247202355546161e-01 8.621431103658236950e-01 2.042017982028651701e+00
-2.034682184988676923e+00 -8.593590133271904463e-01 -5.600263455383123201e-01 -5.600263455383116540e-01 5.600263455383125422e-01 5.600263455383127642e-01 8.593590133271939990e-01 2.034682184988680476e+00
-2.028483567281820665e+00 -8.560287854185366641e-01 -5.500280576457261539e-01 -5.500280576457257098e-01 5.500280576457263759e-01 5.500280576457263759e-01 8.560287854185411049e-01 2.028483567281822886e+00
-2.023444002928757701e+00 -8.521188990938144414e-01 -5.400298613791856273e-01 -5.400298613791854052e-01 5.400298613791857383e-01 5.400298613791859603e-01 8.521188990938186603e-01 2.023444002928760366e+00
-2.019581012396156172e+00 -8.476002613360686944e-01 -5.300317619238226197e-01 -5.300317619238217315e-01 5.300317619238227307e-01 5.300317619238228417e-01 8.476002613360722471e-01 2.019581012396159281e+00
-2.016907401843784253e+00 -8.424486031716225121e-01 -5.200337648634743015e-01 -5.200337648634736354e-01 5.200337648634743015e-01 5.200337648634745236e-01 8.424486031716271750e-01 2.016907401843786474e+00
-2.015431005061519176e+00 -8.366447626489672551e-01 -5.100358762197467755e-01 -5.100358762197465534e-01 5.100358762197471085e-01 5.100358762197472196e-01 8.366447626489723621e-01 2.015431005061520953e+00
-2.015154541240869346e+00 -8.301748483686157698e-01 -5.000381024957682996e-01 -5.000381024957680776e-01 5.000381024957686327e-01 5.000381024957690768e-01 8.301748483686204327e-01 2.015154541240872010e+00
-2.016075595454097868e+00 -8.230302769409143515e-01 -4.900404507252952291e-01 -4.900404507252948960e-01 4.900404507252953401e-01 4.900404507252956177e-01 8.230302769409179042e-01 2.016075595454100977e+00
-2.018186721811676687e+00 -8.152076846624525253e-01 -4.800429285279498304e-01 -4.800429285279496083e-01 4.800429285279501079e-01 4.800429285279502190e-01 8.152076846624556339e-01 2.018186721811678463e+00
-2.021475662427906439e+00 -8.067087205473426614e-01 -4.700455441715066796e-01 -4.700455441715065685e-01 4.700455441715072347e-01 4.700455441715074567e-01 8.067087205473473244e-01 2.021475662427908215e+00
-2.025925669222293113e+00 -7.975397339509995298e-01 -4.600483066422959011e-01 -4.600483066422959011e-01 4.600483066422961231e-01 4.600483066422965117e-01 7.975397339510033046e-01 2.025925669222295777e+00
-2.031515910779567058e+00 -7.877113748232984491e-01 -4.500512257249813519e-01 -4.500512257249813519e-01 4.500512257249816850e-01 4.500512257249819070e-01 7.877113748233031121e-01 2.031515910779568834e+00
-2.038221943347591214e+00 -7.772381277627777862e-01 -4.400543120932125518e-01 -4.400543120932123298e-01 4.400543120932123853e-01 4.400543120932126073e-01 7.772381277627820051e-01 2.038221943347592546e+00
-2.046016223701729864e+00 -7.661378023825484718e-01 -4.300575774129087314e-01 -4.300575774129085094e-01 4.300575774129095641e-01 4.300575774129095641e-01 7.661378023825529127e-01 2.046016223701731640e+00
-2.054868641955179154e+00 -7.544310021341331662e-01 -4.200610344602897506e-01 -4.200610344602896395e-01 4.200610344602898616e-01 4.200610344602900281e-01 7.544310021341384953e-01 2.054868641955180930e+00
-2.064747054177487495e+00 -7.421405919379258087e-01 -4.100646972571462268e-01 -4.100646972571456716e-01 4.100646972571461712e-01 4.100646972571465043e-01 7.421405919379302496e-01 2.064747054177487939e+00
-2.075617797515964646e+00 -7.292911821210106282e-01 -4.000685812263929941e-01 -4.000685812263927721e-01 4.000685812263932162e-01 4.000685812263936603e-01 7.292911821210150691e-01 2.075617797515966867e+00
-2.087446173974500496e+00 -7.159086426875784781e-01 -3.900727033715138958e-01 -3.900727033715137848e-01 3.900727033715147840e-01 3.900727033715148395e-01 7.159086426875824749e-01 2.087446173974501828e+00
-2.100196892690531225e+00 -7.020196582452729039e-01 -3.800770824843057172e-01 -3.800770824843054951e-01 3.800770824843062168e-01 3.800770824843062168e-01 7.020196582452773448e-01 2.100196892690532113e+00
-2.113834464128956370e+00 -6.876513303177675951e-01 -3.700817393862607663e-01 -3.700817393862607663e-01 3.700817393862610438e-01 3.700817393862610993e-01 6.876513303177718139e-01 2.113834464128958590e+00
-2.128323542835694582e+00 -6.728308305354335772e-01 -3.600866972101257613e-01 -3.600866972101256502e-01 3.600866972101259833e-01 3.600866972101260388e-01 6.728308305354375740e-01 2.128323542835696358e+00
-2.143629218111907431e+00 -6.575851054641641547e-01 -3.500919817296468395e-01 -3.500919817296465064e-01 3.500919817296470615e-01 3.500919817296470615e-01 6.575851054641683735e-01 2.143629218111908763e+00
-2.159717254115365748e+00 -6.419406316744655783e-01 -3.400976217474097618e-01 -3.400976217474095398e-01 3.400976217474097063e-01 3.400976217474097063e-01 6.419406316744702412e-01 2.159717254115368412e+00
-2.176554282468166956e+00 -6.259232180689049407e-01 -3.301036495530679238e-01 -3.301036495530678128e-01 3.301036495530682013e-01 3.301036495530682013e-01 6.259232180689096037e-01 2.176554282468166956e+00
-2.194107951497127118e+00 -6.095578514287947058e-01 -3.201101014673285450e-01 -3.201101014673284340e-01 3.201101014673287670e-01 3.201101014673288780e-01 6.095578514287995908e-01 2.194107951497129783e+00
-2.212347036830249802e+00 -5.928685805354820815e-01 -3.101170184910047034e-01 -3.101170184910047034e-01 3.101170184910048699e-01 3.101170184910049255e-01 5.928685805354885208e-01 2.212347036830249802e+00
-2.231241518306116056e+00 -5.758784339808507013e-01 -3.001244470835975342e-01 -3.001244470835973122e-01 3.001244470835975342e-01 3.001244470835976452e-01 5.758784339808555863e-01 2.231241518306118277e+00
-2.250762628111361519e+00 -5.586093668182683381e-01 -2.901324401025813238e-01 -2.901324401025811017e-01 2.901324401025815458e-01 2.901324401025816013e-01 5.586093668182738892e-01 2.250762628111362407e+00
-2.270882874823348274e+00 -5.410822314396575017e-01 -2.801410579434563397e-01 -2.801410579434558956e-01 2.801410579434564507e-01 2.801410579434564507e-01 5.410822314396623867e-01 2.270882874823349162e+00
-2.291576047670326854e+00 -5.233167684283372978e-01 -2.701503699324471208e-01 -2.701503699324465657e-01 2.701503699324470098e-01 2.701503699324471763e-01 5.233167684283415166e-01 2.291576047670328187e+00
-2.312817204883897304e+00 -5.053316135764527317e-01 -2.601604560396431065e-01 -2.601604560396427734e-01 2.601604560396429400e-01 2.601604560396431620e-01 5.053316135764567285e-01 2.312817204883898192e+00
-2.334582649551510070e+00 -4.871443177284033865e-01 -2.501714090019685477e-01 -2.501714090019679926e-01 2.501714090019683256e-01 2.501714090019684367e-01 4.871443177284091597e-01 2.334582649551511402e+00
-2.356849895910191783e+00 -4.687713765883909645e-01 -2.401833369750350777e-01 -2.401833369750350777e-01 2.401833369750353830e-01 2.401833369750353830e-01 4.687713765883971817e-01 2.356849895910193116e+00
-2.379597628577793333e+00 -4.502282680918567870e-01 -2.301963668741418001e-01 -2.301963668741415781e-01 2.301963668741418556e-01 2.301963668741419111e-01 4.502282680918612279e-01 2.379597628577793333e+00
-2.402805656807601054e+00 -4.315294953768362696e-01 -2.202106486226398374e-01 -2.202106486226397819e-01 2.202106486226400039e-01 2.202106486226400872e-01 4.315294953768409325e-01 2.402805656807602386e+00
-2.426454865483338441e+00 -4.126886337990680609e-01 -2.102263606085382208e-01 -2.102263606085379988e-01 2.102263606085381653e-01 2.102263606085382208e-01 4.126886337990725018e-01 2.426454865483338885e+00
-2.450527164246929512e+00 -3.937183808176514255e-01 -2.002437167697815323e-01 -2.002437167697813103e-01 2.002437167697816156e-01 2.002437167697818376e-01 3.937183808176567545e-01 2.450527164246929956e+00
-2.475005435870728299e+00 -3.746306079464707395e-01 -1.902629759044043856e-01 -1.902629759044042745e-01 1.902629759044044688e-01 1.902629759044045243e-01 3.746306079464760685e-01 2.475005435870728743e+00
-2.499873484746671704e+00 -3.554364143386314900e-01 -1.802844540646292848e-01 -1.802844540646291738e-01 1.802844540646293681e-01 1.802844540646294236e-01 3.554364143386372632e-01 2.499873484746672592e+00
-2.525115986163887882e+00 -3.361461819766593528e-01 -1.703085412946777621e-01 -1.703085412946777066e-01 1.703085412946779009e-01 1.703085412946779564e-01 3.361461819766637937e-01 2.525115986163890103e+00
-2.550718436879297002e+00 -3.167696329284828138e-01 -1.603357245956702481e-01 -1.603357245956701371e-01 1.603357245956704424e-01 1.603357245956704424e-01 3.167696329284885870e-01 2.550718436879298334e+00
-2.576667107348793895e+00 -2.973158897793113375e-01 -1.503666199941804948e-01 -1.503666199941802728e-01 1.503666199941806059e-01 1.503666199941806614e-01 2.973158897793162225e-01 2.576667107348795227e+00
-2.602948995875370208e+00 -2.777935413033905121e-01 -1.404020182137279971e-01 -1.404020182137279971e-01 1.404020182137280526e-01 1.404020182137281358e-01 2.777935413033967293e-01 2.602948995875371985e+00
-2.629551784841301920e+00 -2.582107169533824909e-01 -1.304429511765958227e-01 -1.304429511765957117e-01 1.304429511765959337e-01 1.304429511765960448e-01 2.582107169533891522e-01 2.629551784841301032e+00
-2.656463799120788227e+00 -2.385751763045171892e-01 -1.204907912995413638e-01 -1.204907912995407671e-01 1.204907912995414609e-01 1.204907912995420993e-01 2.385751763045234064e-01 2.656463799120789115e+00
-2.683673966714108516e+00 -2.188944241602102103e-01 -1.105474040738972236e-01 -1.105474040738971125e-01 1.105474040738972513e-01 1.105474040738972513e-01 2.188944241602142071e-01 2.683673966714109849e+00
-2.711171781601640518e+00 -1.991758706196704587e-01 -1.006153904237489377e-01 -1.006153904237488544e-01 1.006153904237490487e-01 1.006153904237490626e-01 1.991758706196766759e-01 2.711171781601640518e+00
-2.738947268783879618e+00 -1.794270724758275648e-01 -9.069848684475075029e-02 -9.069848684475069478e-02 9.069848684475086131e-02 9.069848684475086131e-02 1.794270724758328939e-01 2.738947268783880507e+00
-2.766990951449720626e+00 -1.596561283517154983e-01 -8.080225692942920313e-02 -8.080225692942909210e-02 8.080225692942921700e-02 8.080225692942930027e-02 1.596561283517203833e-01 2.766990951449721070e+00
-2.795293820198131662e+00 -1.398723817597331553e-01 -7.093535378786518242e-02 -7.093535378786515466e-02 7.093535378786504364e-02 7.093535378786516854e-02 1.398723817597393726e-01 2.795293820198131662e+00
-2.823847304226718702e+00 -1.200877887371505359e-01 -6.111198403167543425e-02 -6.111198403167535098e-02 6.111198403167538568e-02 6.111198403167541343e-02 1.200877887371576413e-01 2.823847304226718702e+00
-2.852643244393121780e+00 -1.003198657744661659e-01 -5.135713437025055117e-02 -5.135713437025049566e-02 5.135713437025050954e-02 5.135713437025054423e-02 1.003198657744701627e-01 2.852643244393121780e+00
-2.881673868051133347e+00 -8.059891180115519305e-02 -4.171889730467770452e-02 -4.171889730467769064e-02 4.171889730467773921e-02 4.171889730467774615e-02 8.059891180116096621e-02 2.881673868051134235e+00
-2.910931765561787010e+00 -6.098905033205381798e-02 -3.230182683797568760e-02 -3.230182683797567372e-02 3.230182683797574311e-02 3.230182683797578475e-02 6.098905033206047932e-02 2.910931765561787454e+00
-2.940409868380021496e+00 -4.166756602397114762e-02 -2.337477539958294354e-02 -2.337477539958285333e-02 2.337477539958296782e-02 2.337477539958305456e-02 4.166756602397603260e-02 2.940409868380022385e+00
-2.970101428619380091e+00 -2.338560303172654287e-02 -1.579185600394660341e-02 -1.579185600394655484e-02 1.579185600394648545e-02 1.579185600394652361e-02 2.338560303173276012e-02 2.970101428619380979e+00
-3.000000000000000000e+00 -1.234567901234567833e-02 -1.234567901234567833e-02 -1.234567901234567833e-02 1.234567901234567833e-02 1.234567901234567833e-02 1.234567901234567833e-02 3.000000000000000000e+00
