-9.999999999999985789e+01 -9.799999999999997158e+01 -9.599999999999997158e+01 -9.399999999999991473e+01 -9.199999999999994316e+01 -8.999999999999997158e+01 -8.799999999999988631e+01 -8.599999999999997158e+01 -8.399999999999994316e+01 -8.199999999999994316e+01 -7.999999999999994316e+01 -7.799999999999997158e+01 -7.599999999999997158e+01 -7.400000000000000000e+01 -7.199999999999997158e+01 -7.000000000000000000e+01 -6.799999999999994316e+01 -6.599999999999997158e+01 -6.399999999999997158e+01 -6.200000000000000000e+01 -6.000000000000000000e+01 -5.799999999999997158e+01 -5.599999999999997158e+01 -5.399999999999997158e+01 -5.199999999999997158e+01 -4.999999999999997158e+01 -4.799999999999994316e+01 -4.599999999999994316e+01 -4.399999999999997158e+01 -4.199999999999997158e+01 -3.999999999999994316e+01 -3.799999999999997158e+01 -3.599999999999997158e+01 -3.399999999999997158e+01 -3.200000000000000000e+01 -2.999999999999997158e+01 -2.799999999999997158e+01 -2.599999999999994316e+01 -2.399999999999998579e+01 -2.199999999999994316e+01 -1.999999999999995737e+01 -1.799999999999995737e+01 -1.599999999999995737e+01 -1.399999999999997158e+01 -1.199999999999997158e+01 -9.999999999999985789e+00 -7.999999999999943157e+00 -5.999999999999943157e+00 -3.999999999999985789e+00 -1.999999999999943157e+00 1.421085471520200372e-14 2.000000000000028422e+00 4.000000000000042633e+00 6.000000000000042633e+00 8.000000000000042633e+00 1.000000000000004263e+01 1.200000000000002842e+01 1.400000000000004263e+01 1.600000000000004263e+01 1.800000000000004263e+01 2.000000000000002842e+01 2.200000000000004263e+01 2.400000000000004263e+01 2.600000000000002842e+01 2.800000000000000000e+01 3.000000000000000000e+01 3.200000000000001421e+01 3.400000000000000000e+01 3.600000000000000000e+01 3.800000000000001421e+01 3.999999999999998579e+01 4.200000000000002132e+01 4.400000000000001421e+01 4.600000000000000000e+01 4.800000000000001421e+01 5.000000000000000000e+01 5.200000000000000711e+01 5.399999999999998579e+01 5.600000000000002132e+01 5.800000000000000000e+01 6.000000000000000000e+01 6.200000000000000000e+01 6.399999999999999289e+01 6.600000000000000000e+01 6.800000000000000000e+01 7.000000000000000000e+01 7.200000000000000000e+01 7.399999999999998579e+01 7.599999999999998579e+01 7.800000000000000000e+01 8.000000000000000000e+01 8.200000000000000000e+01 8.399999999999998579e+01 8.599999999999998579e+01 8.799999999999998579e+01 9.000000000000000000e+01 9.199999999999998579e+01 9.400000000000000000e+01 9.599999999999998579e+01 9.800000000000000000e+01 1.000000000000000000e+02
-9.900000546516072575e+01 -9.702003436499465749e+01 -9.504008916292404763e+01 -9.306016650938080659e+01 -9.108026322877348946e+01 -8.910037631598619612e+01 -8.712050293286053204e+01 -8.514064040466011818e+01 -8.316078621651983838e+01 -8.118093800988204123e+01 -7.920109357891935531e+01 -7.722125086694644835e+01 -7.524140796282095778e+01 -7.326156309733646310e+01 -7.128171463960562448e+01 -6.930186109343755163e+01 -6.732200109370798202e+01 -6.534213340272434323e+01 -6.336225690658592669e+01 -6.138237061154033825e+01 -5.940247364033645283e+01 -5.742256522857483958e+01 -5.544264472105614061e+01 -5.346271156812794345e+01 -5.148276532203063027e+01 -4.950280563324257344e+01 -4.752283224682498997e+01 -4.554284499876759185e+01 -4.356284381233395209e+01 -4.158282869440812135e+01 -3.960279973184209723e+01 -3.762275708780485672e+01 -3.564270099813207082e+01 -3.366263176767812126e+01 -3.168254976666936784e+01 -2.970245542705926312e+01 -2.772234923888517244e+01 -2.574223174662722613e+01 -2.376210354556874904e+01 -2.178196527815872230e+01 -1.980181763037576559e+01 -1.782166132809410897e+01 -1.584149713345088628e+01 -1.386132584121536127e+01 -1.188114827515910576e+01 -9.900965284427826418e+00 -7.920777739914313997e+00 -5.940586530632273821e+00 -3.960392560091008818e+00 -1.980196742671068932e+00 1.421085471520200372e-14 1.980196742671083143e+00 3.960392560091094083e+00 5.940586530632344875e+00 7.920777739914385052e+00 9.900965284427911683e+00 1.188114827515914840e+01 1.386132584121544653e+01 1.584149713345097155e+01 1.782166132809418002e+01 1.980181763037587928e+01 2.178196527815882177e+01 2.376210354556884852e+01 2.574223174662728297e+01 2.772234923888521507e+01 2.970245542705929154e+01 3.168254976666942468e+01 3.366263176767817811e+01 3.564270099813209214e+01 3.762275708780491357e+01 3.960279973184213986e+01 4.158282869440812846e+01 4.356284381233399472e+01 4.554284499876764158e+01 4.752283224682503970e+01 4.950280563324259475e+01 5.148276532203067291e+01 5.346271156812795056e+01 5.544264472105614772e+01 5.742256522857484669e+01 5.940247364033648125e+01 6.138237061154038798e+01 6.336225690658596932e+01 6.534213340272435744e+01 6.732200109370798202e+01 6.930186109343753742e+01 7.128171463960561027e+01 7.326156309733642047e+01 7.524140796282098620e+01 7.722125086694641993e+01 7.920109357891939794e+01 8.118093800988204123e+01 8.316078621651979574e+01 8.514064040466008976e+01 8.712050293286057467e+01 8.910037631598621033e+01 9.108026322877347525e+01 9.306016650938084922e+01 9.504008916292407605e+01 9.702003436499472855e+01 9.900000546516085365e+01
-9.800002208508551860e+01 -9.604013887814402040e+01 -9.408036034977932616e+01 -9.212067297416756162e+01 -9.016106392140058290e+01 -8.820152104502888335e+01 -8.624203286930939782e+01 -8.428258857618142486e+01 -8.232317799199212516e+01 -8.036379157399365170e+01 -7.840442039663209073e+01 -7.644505613764748375e+01 -7.448569106400420026e+01 -7.252631801766911224e+01 -7.056693040125348659e+01 -6.860752216353584743e+01 -6.664808778488010432e+01 -6.468862226256221959e+01 -6.272912109601985264e+01 -6.076958027203677659e+01 -5.880999624987195773e+01 -5.685036594634713936e+01 -5.489068672089869949e+01 -5.293095636060606068e+01 -5.097117306520247837e+01 -4.901133543207670584e+01 -4.705144244127224340e+01 -4.509149344048920227e+01 -4.313148813009520666e+01 -4.117142654814897185e+01 -3.921130905544144696e+01 -3.725113632055693813e+01 -3.529090930495799228e+01 -3.333062924809551930e+01 -3.137029765254699498e+01 -2.940991626918275870e+01 -2.744948708236223922e+01 -2.548901229516009437e+01 -2.352849431462247765e+01 -2.156793573705299139e+01 -1.960733933332757317e+01 -1.764670803423747714e+01 -1.568604491585881533e+01 -1.372535318494742285e+01 -1.176463616435651716e+01 -9.803897278476199517e+00 -7.843140038691601035e+00 -5.882368028857712261e+00 -3.921584890788125222e+00 -1.960794309755470977e+00 2.842170943040400743e-14 1.960794309755513609e+00 3.921584890788238908e+00 5.882368028857797526e+00 7.843140038691672089e+00 9.803897278476242150e+00 1.176463616435653137e+01 1.372535318494746548e+01 1.568604491585891481e+01 1.764670803423753398e+01 1.960733933332761580e+01 2.156793573705301981e+01 2.352849431462252028e+01 2.548901229516010858e+01 2.744948708236223922e+01 2.940991626918275870e+01 3.137029765254699498e+01 3.333062924809551930e+01 3.529090930495797096e+01 3.725113632055700208e+01 3.921130905544149670e+01 4.117142654814902869e+01 4.313148813009522087e+01 4.509149344048923780e+01 4.705144244127227182e+01 4.901133543207676269e+01 5.097117306520249258e+01 5.293095636060610332e+01 5.489068672089875633e+01 5.685036594634716067e+01 5.880999624987200747e+01 6.076958027203679791e+01 6.272912109601994501e+01 6.468862226256224801e+01 6.664808778488016117e+01 6.860752216353593269e+01 7.056693040125351502e+01 7.252631801766918329e+01 7.448569106400425710e+01 7.644505613764748375e+01 7.840442039663210494e+01 8.036379157399372275e+01 8.232317799199216779e+01 8.428258857618149591e+01 8.624203286930949730e+01 8.820152104502898283e+01 9.016106392140068237e+01 9.212067297416760425e+01 9.408036034977932616e+01 9.604013887814411987e+01 9.800002208508571755e+01
-9.700005020909327413e+01 -9.506031575781503307e+01 -9.312081937527474906e+01 -9.118153035050019639e+01 -8.924241952674910294e+01 -8.730345927976156872e+01 -8.536462349449325870e+01 -8.342588754044231791e+01 -8.148722824567911971e+01 -7.954862386968494548e+01 -7.761005407510387499e+01 -7.567149989850659608e+01 -7.373294372026148835e+01 -7.179436923360648848e+01 -6.985576141300700215e+01 -6.791710648188342248e+01 -6.597839187978863151e+01 -6.403960622910599909e+01 -6.210073930134089437e+01 -6.016178198306747049e+01 -5.822272624159376164e+01 -5.628356509039878119e+01 -5.434429255439411577e+01 -5.240490363505750793e+01 -5.046539427548006529e+01 -4.852576132536739806e+01 -4.658600250602904680e+01 -4.464611637538681066e+01 -4.270610229303028405e+01 -4.076596038534367494e+01 -3.882569151072357272e+01 -3.688529722490594054e+01 -3.494477974641702644e+01 -3.300414192215879439e+01 -3.106338719313885122e+01 -2.912251956035090927e+01 -2.718154355080937989e+01 -2.524046418374057055e+01 -2.329928693692991715e+01 -2.135801771322313414e+01 -1.941666280717727489e+01 -1.747522887185651541e+01 -1.553372288576510130e+01 -1.359215211990989758e+01 -1.165052410498184088e+01 -9.708846598646914572e+00 -7.767127552934326218e+00 -5.825375081709665892e+00 -3.883597428219601966e+00 -1.941802932695438244e+00 1.421085471520200372e-14 1.941802932695438244e+00 3.883597428219630388e+00 5.825375081709665892e+00 7.767127552934340429e+00 9.708846598646900361e+00 1.165052410498181246e+01 1.359215211990994021e+01 1.553372288576518656e+01 1.747522887185654383e+01 1.941666280717731752e+01 2.135801771322314835e+01 2.329928693692997399e+01 2.524046418374058476e+01 2.718154355080937989e+01 2.912251956035090927e+01 3.106338719313885122e+01 3.300414192215878728e+01 3.494477974641703355e+01 3.688529722490597607e+01 3.882569151072357272e+01 4.076596038534368205e+01 4.270610229303026273e+01 4.464611637538678224e+01 4.658600250602907522e+01 4.852576132536743359e+01 5.046539427548004397e+01 5.240490363505749372e+01 5.434429255439414419e+01 5.628356509039876698e+01 5.822272624159378296e+01 6.016178198306749181e+01 6.210073930134092279e+01 6.403960622910608436e+01 6.597839187978865994e+01 6.791710648188345090e+01 6.985576141300697373e+01 7.179436923360654532e+01 7.373294372026148835e+01 7.567149989850659608e+01 7.761005407510396026e+01 7.954862386968500232e+01 8.148722824567916234e+01 8.342588754044240318e+01 8.536462349449330134e+01 8.730345927976161136e+01 8.924241952674915979e+01 9.118153035050025323e+01 9.312081937527483433e+01 9.506031575781506149e+01 9.700005020909344466e+01
-9.600009020433418527e+01 -9.408056735184098329e+01 -9.216147243695218094e+01 -9.024275038706292662e+01 -8.832434884938868436e+01 -8.640621816884029727e+01 -8.448831136105863493e+01 -8.257058408093345747e+01 -8.065299458693058909e+01 -7.873550370155192013e+01 -7.681807476824724290e+01 -7.490067360508996330e+01 -7.298326845552350051e+01 -7.106582993647239732e+01 -6.914833098410329626e+01 -6.723074679750689597e+01 -6.531305478056103198e+01 -6.339523448221873991e+01 -6.147726753545313727e+01 -5.955913759507387795e+01 -5.764083027461782649e+01 -5.572233308249863626e+01 -5.380363535758777971e+01 -5.188472820438363442e+01 -4.996560442791002288e+01 -4.804625846847397952e+01 -4.612668633639799509e+01 -4.420688554682647009e+01 -4.228685505469871941e+01 -4.036659518996464158e+01 -3.844610759310890558e+01 -3.652539515104078305e+01 -3.460446193339370780e+01 -3.268331312927099930e+01 -3.076195498446560350e+01 -2.884039473917162866e+01 -2.691864056619932910e+01 -2.499670150969775761e+01 -2.307458742438249999e+01 -2.115230891525962420e+01 -1.922987727783224443e+01 -1.730730443877047264e+01 -1.538460289702132400e+01 -1.346178566533068022e+01 -1.153886621214591912e+01 -9.615858403865573223e+00 -7.692776447397420725e+00 -5.769634832986312745e+00 -3.846448277269146843e+00 -1.923231666514354288e+00 4.263256414560601115e-14 1.923231666514382709e+00 3.846448277269217897e+00 5.769634832986355377e+00 7.692776447397505990e+00 9.615858403865630066e+00 1.153886621214594754e+01 1.346178566533073706e+01 1.538460289702142347e+01 1.730730443877051528e+01 1.922987727783227285e+01 2.115230891525969525e+01 2.307458742438257104e+01 2.499670150969784288e+01 2.691864056619937173e+01 2.884039473917168550e+01 3.076195498446563192e+01 3.268331312927100640e+01 3.460446193339371490e+01 3.652539515104084700e+01 3.844610759310894110e+01 4.036659518996466289e+01 4.228685505469874073e+01 4.420688554682647720e+01 4.612668633639803062e+01 4.804625846847405768e+01 4.996560442791002998e+01 5.188472820438369126e+01 5.380363535758785787e+01 5.572233308249862915e+01 5.764083027461785491e+01 5.955913759507394900e+01 6.147726753545320122e+01 6.339523448221883939e+01 6.531305478056108882e+01 6.723074679750695282e+01 6.914833098410332468e+01 7.106582993647243995e+01 7.298326845552351472e+01 7.490067360508999172e+01 7.681807476824728553e+01 7.873550370155197697e+01 8.065299458693058909e+01 8.257058408093351431e+01 8.448831136105872019e+01 8.640621816884032569e+01 8.832434884938869857e+01 9.024275038706295504e+01 9.216147243695223779e+01 9.408056735184108277e+01 9.600009020433438423e+01
-9.500014245707998839e+01 -9.310089614838199168e+01 -9.120232615098970541e+01 -8.930434570484865731e+01 -8.740687219305547728e+01 -8.550982714213290592e+01 -8.361313621048302025e+01 -8.171672916569914946e+01 -7.982053985144762009e+01 -7.792450614465457193e+01 -7.602856990374374391e+01 -7.413267690867326110e+01 -7.223677679351706615e+01 -7.034082297232347969e+01 -6.844477255896367751e+01 -6.654858628166201129e+01 -6.465222839286980161e+01 -6.275566657511416224e+01 -6.085887184341822831e+01 -5.896181844485170132e+01 -5.706448375573540943e+01 -5.516684817698168786e+01 -5.326889502801500953e+01 -5.137061043967838714e+01 -4.947198324649184542e+01 -4.757300487859254190e+01 -4.567366925365010388e+01 -4.377397266901371609e+01 -4.187391369431784938e+01 -3.997349306473836350e+01 -3.807271357506243703e+01 -3.617157997470775399e+01 -3.427009886379940440e+01 -3.236827859038920963e+01 -3.046612914887877821e+01 -2.856366207968792992e+01 -2.666089037018900854e+01 -2.475782835691281036e+01 -2.285449162901254283e+01 -2.095089693296093003e+01 -1.904706207844046162e+01 -1.714300584537565442e+01 -1.523874789204612057e+01 -1.333430866420866323e+01 -1.142970930515063799e+01 -9.524971566586586391e+00 -7.620117720306836873e+00 -5.715170470479804976e+00 -3.810152866505333691e+00 -1.905088216313515659e+00 4.263256414560601115e-14 1.905088216313629346e+00 3.810152866505418956e+00 5.715170470479876030e+00 7.620117720306907927e+00 9.524971566586629024e+00 1.142970930515073746e+01 1.333430866420874850e+01 1.523874789204617741e+01 1.714300584537575389e+01 1.904706207844051846e+01 2.095089693296098687e+01 2.285449162901262810e+01 2.475782835691289563e+01 2.666089037018909380e+01 2.856366207968795834e+01 3.046612914887883505e+01 3.236827859038926647e+01 3.427009886379948256e+01 3.617157997470779662e+01 3.807271357506252230e+01 3.997349306473842745e+01 4.187391369431789911e+01 4.377397266901377293e+01 4.567366925365018204e+01 4.757300487859261295e+01 4.947198324649181700e+01 5.137061043967838714e+01 5.326889502801503085e+01 5.516684817698171628e+01 5.706448375573544496e+01 5.896181844485172974e+01 6.085887184341826384e+01 6.275566657511421198e+01 6.465222839286977319e+01 6.654858628166199708e+01 6.844477255896369172e+01 7.034082297232347969e+01 7.223677679351706615e+01 7.413267690867323267e+01 7.602856990374380075e+01 7.792450614465462877e+01 7.982053985144762009e+01 8.171672916569920631e+01 8.361313621048310551e+01 8.550982714213293434e+01 8.740687219305550570e+01 8.930434570484865731e+01 9.120232615098970541e+01 9.310089614838209116e+01 9.500014245708007365e+01
-9.400020737413463223e+01 -9.212130478797600119e+01 -9.024338759238447949e+01 -8.836632988743700423e+01 -8.649001152403711501e+01 -8.461431816830140917e+01 -8.273914134165219991e+01 -8.086437843770890765e+01 -7.898993271721074905e+01 -7.711571328232280109e+01 -7.524163503176013990e+01 -7.336761859822284748e+01 -7.149359026966833142e+01 -6.961948189595649694e+01 -6.774523078238907203e+01 -6.587077957163801045e+01 -6.399607611550861463e+01 -6.212107333792665997e+01 -6.024572909046936786e+01 -5.837000600168217090e+01 -5.649387132134067713e+01 -5.461729676073206008e+01 -5.274025832993790175e+01 -5.086273617301536376e+01 -4.898471440188048120e+01 -4.710618092961495051e+01 -4.522712730383081237e+01 -4.334754854064702556e+01 -4.146744295975794614e+01 -3.958681202099761265e+01 -3.770566016273944854e+01 -3.582399464240550913e+01 -3.394182537930255705e+01 -3.205916479994878898e+01 -3.017602768600406193e+01 -2.829243102487542671e+01 -2.640839386302543801e+01 -2.452393716197755680e+01 -2.263908365697886893e+01 -2.075385771825091297e+01 -1.886828521473569253e+01 -1.698239338021761569e+01 -1.509621068168679869e+01 -1.320976668978623536e+01 -1.132309195117545642e+01 -9.436217862625881025e+00 -7.549176546654962294e+00 -5.662000728495186763e+00 -3.774723614186754617e+00 -1.887378769576301352e+00 2.842170943040400743e-14 1.887378769576400828e+00 3.774723614186783038e+00 5.662000728495229396e+00 7.549176546655019138e+00 9.436217862625909447e+00 1.132309195117551326e+01 1.320976668978629220e+01 1.509621068168681290e+01 1.698239338021765832e+01 1.886828521473566411e+01 2.075385771825094139e+01 2.263908365697884051e+01 2.452393716197759943e+01 2.640839386302543801e+01 2.829243102487542671e+01 3.017602768600406904e+01 3.205916479994879609e+01 3.394182537930259969e+01 3.582399464240548781e+01 3.770566016273946985e+01 3.958681202099761975e+01 4.146744295975793904e+01 4.334754854064705398e+01 4.522712730383082658e+01 4.710618092961497894e+01 4.898471440188045278e+01 5.086273617301533534e+01 5.274025832993788754e+01 5.461729676073200324e+01 5.649387132134067713e+01 5.837000600168214959e+01 6.024572909046940339e+01 6.212107333792663155e+01 6.399607611550857200e+01 6.587077957163799624e+01 6.774523078238902940e+01 6.961948189595645431e+01 7.149359026966831721e+01 7.336761859822277643e+01 7.524163503176011147e+01 7.711571328232273004e+01 7.898993271721064957e+01 8.086437843770887923e+01 8.273914134165221412e+01 8.461431816830136654e+01 8.649001152403711501e+01 8.836632988743699002e+01 9.024338759238449370e+01 9.212130478797605804e+01 9.400020737413471750e+01
-9.300028538438307635e+01 -9.114179607694585172e+01 -8.928466434018029929e+01 -8.742871758350797506e+01 -8.557379065791475625e+01 -8.371972605055678684e+01 -8.186637403527673484e+01 -8.001359278026849609e+01 -7.816124841457410355e+01 -7.630921505546844230e+01 -7.445737479908829926e+01 -7.260561767689675605e+01 -7.075384158073744345e+01 -6.890195215933691486e+01 -6.704986268915443759e+01 -6.519749392247383923e+01 -6.334477391557761905e+01 -6.149163783975360786e+01 -5.963802777776560049e+01 -5.778389250826991486e+01 -5.592918728050058519e+01 -5.407387358136695354e+01 -5.221791889692632083e+01 -5.036129647000608145e+01 -4.850398505556513840e+01 -4.664596867520232593e+01 -4.478723637204249997e+01 -4.292778196706434812e+01 -4.106760381777321811e+01 -3.920670457997640312e+01 -3.734509097327828897e+01 -3.548277355078688799e+01 -3.361976647340883062e+01 -3.175608728900377287e+01 -2.989175671657500288e+01 -2.802679843559035078e+01 -2.616123888044974422e+01 -2.429510704005201660e+01 -2.242843426235393167e+01 -2.056125406376372666e+01 -1.869360194316703883e+01 -1.682551520034550663e+01 -1.495703275851460035e+01 -1.308819499068005143e+01 -1.121904354948753735e+01 -9.349621200220838091e+00 -7.479971656587835582e+00 -5.610139418917768239e+00 -3.740169614384740271e+00 -1.870107838861059690e+00 2.842170943040400743e-14 1.870107838861159166e+00 3.740169614384768693e+00 5.610139418917796661e+00 7.479971656587849793e+00 9.349621200220866513e+00 1.121904354948759419e+01 1.308819499068016512e+01 1.495703275851467140e+01 1.682551520034556347e+01 1.869360194316712409e+01 2.056125406376382614e+01 2.242843426235403115e+01 2.429510704005208765e+01 2.616123888044981527e+01 2.802679843559042183e+01 2.989175671657507394e+01 3.175608728900380129e+01 3.361976647340889457e+01 3.548277355078693773e+01 3.734509097327833871e+01 3.920670457997646707e+01 4.106760381777323943e+01 4.292778196706440497e+01 4.478723637204259944e+01 4.664596867520236856e+01 4.850398505556520234e+01 5.036129647000613829e+01 5.221791889692637767e+01 5.407387358136698907e+01 5.592918728050061361e+01 5.778389250826998591e+01 5.963802777776566444e+01 6.149163783975365050e+01 6.334477391557764747e+01 6.519749392247391029e+01 6.704986268915445180e+01 6.890195215933692907e+01 7.075384158073748608e+01 7.260561767689679868e+01 7.445737479908837031e+01 7.630921505546842809e+01 7.816124841457406092e+01 8.001359278026849609e+01 8.186637403527684853e+01 8.371972605055688632e+01 8.557379065791478467e+01 8.742871758350806033e+01 8.928466434018037035e+01 9.114179607694589436e+01 9.300028538438323267e+01
-9.200037694049171932e+01 -9.016237300235096086e+01 -8.832616452852855105e+01 -8.649152462365756833e+01 -8.465823547381717162e+01 -8.282608876761332795e+01 -8.099488604462362673e+01 -7.916443897163188126e+01 -7.733456954817404494e+01 -7.550511024388470105e+01 -7.367590407095491400e+01 -7.184680459567778144e+01 -7.001767589357942256e+01 -6.818839245299344043e+01 -6.635883903216608815e+01 -6.452891047507725375e+01 -6.269851149114612099e+01 -6.086755640388244615e+01 -5.903596887335058341e+01 -5.720368159706316646e+01 -5.537063599361692923e+01 -5.353678187305146707e+01 -5.170207709755527503e+01 -4.986648723578042564e+01 -4.802998521366129125e+01 -4.619255096427795593e+01 -4.435417107895852951e+01 -4.251483846149173473e+01 -4.067455198701324548e+01 -3.883331616684856158e+01 -3.699114082033577233e+01 -3.514804075441887221e+01 -3.330403545158935685e+01 -3.145914876656921422e+01 -2.961340863195947293e+01 -2.776684677293694392e+01 -2.591949843095152062e+01 -2.407140209627065985e+01 -2.222259924912128781e+01 -2.037313410910124389e+01 -1.852305339246490234e+01 -1.667240607683014275e+01 -1.482124317280850789e+01 -1.296961750201950281e+01 -1.111758348092088511e+01 -9.265196909858133267e+00 -7.412514766718231840e+00 -5.559595004554992670e+00 -3.706496352541236661e+00 -1.853278119592374651e+00 0.000000000000000000e+00 1.853278119592403073e+00 3.706496352541236661e+00 5.559595004554964248e+00 7.412514766718203418e+00 9.265196909858133267e+00 1.111758348092089932e+01 1.296961750201950281e+01 1.482124317280847947e+01 1.667240607683012854e+01 1.852305339246487392e+01 2.037313410910122968e+01 2.222259924912125939e+01 2.407140209627065985e+01 2.591949843095152062e+01 2.776684677293692971e+01 2.961340863195950135e+01 3.145914876656921422e+01 3.330403545158935685e+01 3.514804075441881537e+01 3.699114082033575102e+01 3.883331616684851184e+01 4.067455198701324548e+01 4.251483846149171342e+01 4.435417107895850819e+01 4.619255096427795593e+01 4.802998521366131257e+01 4.986648723578036879e+01 5.170207709755521108e+01 5.353678187305142444e+01 5.537063599361693633e+01 5.720368159706320199e+01 5.903596887335061183e+01 6.086755640388241773e+01 6.269851149114612809e+01 6.452891047507718270e+01 6.635883903216603130e+01 6.818839245299335516e+01 7.001767589357935151e+01 7.184680459567771038e+01 7.367590407095485716e+01 7.550511024388468684e+01 7.733456954817394546e+01 7.916443897163186705e+01 8.099488604462362673e+01 8.282608876761329952e+01 8.465823547381718583e+01 8.649152462365758254e+01 8.832616452852850841e+01 9.016237300235100349e+01 9.200037694049186143e+01
-9.100048252078039468e+01 -8.918303874870528603e+01 -8.736789690451931278e+01 -8.555476815399975976e+01 -8.374337416123492517e+01 -8.193344786842780536e+01 -8.012473416540666449e+01 -7.831699044618005701e+01 -7.650998705223383922e+01 -7.470350760442971705e+01 -7.289734922727527078e+01 -7.109132267095796465e+01 -6.928525233784145598e+01 -6.747897622111688065e+01 -6.567234576397959245e+01 -6.386522564810007907e+01 -6.205749352029479837e+01 -6.024903966621505447e+01 -5.843976663960228279e+01 -5.662958885523511299e+01 -5.481843215316655460e+01 -5.300623334123460495e+01 -5.119293972217843702e+01 -4.937850861100483257e+01 -4.756290684757624376e+01 -4.574611030872085848e+01 -4.392810342353124042e+01 -4.210887869492063373e+01 -4.028843622995159990e+01 -3.846678328094722588e+01 -3.664393379894043790e+01 -3.481990800060995639e+01 -3.299473194949518984e+01 -3.116843715196884546e+01 -2.934106016817719365e+01 -2.751264223792597363e+01 -2.568322892129593527e+01 -2.385286975360517658e+01 -2.202161791420199677e+01 -2.018952990845680517e+01 -1.835666526223356243e+01 -1.652308622804515892e+01 -1.468885750204118779e+01 -1.285404595093052649e+01 -1.101872034790638111e+01 -9.182951116615100773e+00 -7.346810082191211677e+00 -5.510370228366269885e+00 -3.673705459650378202e+00 -1.836890367577197480e+00 1.421085471520200372e-14 1.836890367577225902e+00 3.673705459650406624e+00 5.510370228366284096e+00 7.346810082191211677e+00 9.182951116615129195e+00 1.101872034790640953e+01 1.285404595093055491e+01 1.468885750204120200e+01 1.652308622804515892e+01 1.835666526223357664e+01 2.018952990845681938e+01 2.202161791420199677e+01 2.385286975360521922e+01 2.568322892129594948e+01 2.751264223792598784e+01 2.934106016817719365e+01 3.116843715196887388e+01 3.299473194949519694e+01 3.481990800060994218e+01 3.664393379894042369e+01 3.846678328094720456e+01 4.028843622995157148e+01 4.210887869492061952e+01 4.392810342353121200e+01 4.574611030872083006e+01 4.756290684757621534e+01 4.937850861100479705e+01 5.119293972217841571e+01 5.300623334123463337e+01 5.481843215316649776e+01 5.662958885523514851e+01 5.843976663960228990e+01 6.024903966621506868e+01 6.205749352029474153e+01 6.386522564810002223e+01 6.567234576397953560e+01 6.747897622111685223e+01 6.928525233784139914e+01 7.109132267095790780e+01 7.289734922727528499e+01 7.470350760442963178e+01 7.650998705223373975e+01 7.831699044618000016e+01 8.012473416540670712e+01 8.193344786842783378e+01 8.374337416123486832e+01 8.555476815399973134e+01 8.736789690451927015e+01 8.918303874870532866e+01 9.100048252078049416e+01
