-4.086058630557932503e+00 -2.541284584114421818e+00 -8.684252012610889082e-01 8.684252012610884641e-01 2.541284584114420042e+00 4.086058630557940496e+00
-4.040712760248774238e+00 -2.524294797568139792e+00 -8.644629339266609591e-01 8.644629339266596268e-01 2.524294797568139792e+00 4.040712760248782232e+00
-3.995771909186234261e+00 -2.508089728662802109e+00 -8.606982994837961698e-01 8.606982994837970580e-01 2.508089728662800333e+00 3.995771909186241366e+00
-3.951266651638339233e+00 -2.492667403260098169e+00 -8.571069153700969778e-01 8.571069153700947574e-01 2.492667403260099057e+00 3.951266651638346783e+00
-3.907231157562306212e+00 -2.478021629344848709e+00 -8.536630985777464709e-01 8.536630985777460268e-01 2.478021629344847820e+00 3.907231157562314205e+00
-3.863703668850153594e+00 -2.464141317865867098e+00 -8.503401230684555223e-01 8.503401230684541900e-01 2.464141317865867542e+00 3.863703668850159811e+00
-3.820727035820527195e+00 -2.451009733050453665e+00 -8.471105041504265465e-01 8.471105041504278788e-01 2.451009733050451889e+00 3.820727035820533413e+00
-3.778349317694528420e+00 -2.438603671792666017e+00 -8.439463048065065642e-01 8.439463048065074524e-01 2.438603671792666017e+00 3.778349317694535969e+00
-3.736624448777409402e+00 -2.426892574417820914e+00 -8.408194580494030568e-01 8.408194580494039450e-01 2.426892574417820470e+00 3.736624448777418284e+00
-3.695612968670209053e+00 -2.415837573135899863e+00 -8.377020986134300351e-01 8.377020986134295910e-01 2.415837573135899419e+00 3.695612968670217491e+00
-3.655382809488030293e+00 -2.405390490336071441e+00 -8.345668967195645216e-01 8.345668967195654098e-01 2.405390490336071885e+00 3.655382809488037843e+00
-3.616010125054843538e+00 -2.395492807206542896e+00 -8.313873863142862142e-01 8.313873863142893228e-01 2.395492807206543784e+00 3.616010125054851088e+00
-3.577580135549349283e+00 -2.386074634777487713e+00 -8.281382801163812424e-01 8.281382801163834628e-01 2.386074634777486381e+00 3.577580135549356388e+00
-3.540187945229793964e+00 -2.377053735212138807e+00 -8.247957640310672467e-01 8.247957640310699112e-01 2.377053735212139252e+00 3.540187945229802402e+00
-3.503939269963788572e+00 -2.368334661700524979e+00 -8.213377640127270674e-01 8.213377640127270674e-01 2.368334661700525423e+00 3.503939269963796566e+00
-3.468950985145552668e+00 -2.359808110830054151e+00 -8.177441792628896700e-01 8.177441792628910022e-01 2.359808110830053707e+00 3.468950985145559329e+00
-3.435351374113697176e+00 -2.351350610922924744e+00 -8.139970767069479862e-01 8.139970767069493185e-01 2.351350610922925632e+00 3.435351374113704725e+00
-3.403279925237555403e+00 -2.342824700732068166e+00 -8.100808429500814256e-01 8.100808429500836461e-01 2.342824700732067278e+00 3.403279925237560288e+00
-3.372886498193997884e+00 -2.334079779357123297e+00 -8.059822913046938986e-01 8.059822913046956749e-01 2.334079779357123741e+00 3.372886498194006322e+00
-3.344329666142105584e+00 -2.324953820816130889e+00 -8.016907229313976480e-01 8.016907229314012007e-01 2.324953820816128225e+00 3.344329666142111801e+00
-3.317774053829782410e+00 -2.315276132150714261e+00 -7.971979425632413907e-01 7.971979425632431671e-01 2.315276132150715149e+00 3.317774053829789072e+00
-3.293386547430609657e+00 -2.304871277031079746e+00 -7.924982306101155949e-01 7.924982306101182594e-01 2.304871277031078414e+00 3.293386547430615430e+00
-3.271331362759998918e+00 -2.293564174976888026e+00 -7.875882745987015099e-01 7.875882745987050626e-01 2.293564174976885361e+00 3.271331362760004691e+00
-3.251764126786127473e+00 -2.281186217246470971e+00 -7.824670638381818755e-01 7.824670638381840959e-01 2.281186217246470083e+00 3.251764126786134135e+00
-3.234825336174357524e+00 -2.267582031062657322e+00 -7.771357518774681949e-01 7.771357518774708595e-01 2.267582031062659098e+00 3.234825336174362853e+00
-3.220633764626670281e+00 -2.252616315513919165e+00 -7.715974917190280280e-01 7.715974917190315807e-01 2.252616315513919609e+00 3.220633764626675610e+00
-3.209280536808408080e+00 -2.236180026384290365e+00 -7.658572488803896405e-01 7.658572488803931932e-01 2.236180026384292141e+00 3.209280536808413853e+00
-3.200824608184631437e+00 -2.218195165815605385e+00 -7.599215972664183916e-01 7.599215972664206120e-01 2.218195165815604497e+00 3.200824608184636766e+00
-3.195290251428504646e+00 -2.198617571749570843e+00 -7.537985024659725752e-01 7.537985024659752398e-01 2.198617571749571731e+00 3.195290251428509531e+00
-3.192666866166443462e+00 -2.177437386544643694e+00 -7.474970965565930214e-01 7.474970965565979064e-01 2.177437386544642361e+00 3.192666866166448347e+00
-3.192911068209864034e+00 -2.154677245449290623e+00 -7.410274478357576911e-01 7.410274478357599115e-01 2.154677245449291512e+00 3.192911068209867143e+00
-3.195950674882458209e+00 -2.130388565906069509e+00 -7.344003281419455575e-01 7.344003281419491103e-01 2.130388565906072174e+00 3.195950674882462206e+00
-3.201689971619352981e+00 -2.104646550885332701e+00 -7.276269796252057276e-01 7.276269796252088362e-01 2.104646550885334921e+00 3.201689971619356534e+00
-3.210015564779331587e+00 -2.077544600480846437e+00 -7.207188820110621563e-01 7.207188820110648209e-01 2.077544600480847770e+00 3.210015564779335140e+00
-3.220802186554762248e+00 -2.049188765833891868e+00 -7.136875206028099328e-01 7.136875206028117091e-01 2.049188765833894088e+00 3.220802186554767133e+00
-3.233917972178999456e+00 -2.019692725874181249e+00 -7.065441545073793961e-01 7.065441545073833929e-01 2.019692725874183026e+00 3.233917972179003009e+00
-3.249228918136300770e+00 -1.989173579543415116e+00 -6.992995838646161033e-01 6.992995838646178797e-01 1.989173579543414894e+00 3.249228918136302546e+00
-3.266602404396374393e+00 -1.957748572470478177e+00 -6.919639142192242076e-01 6.919639142192273162e-01 1.957748572470480397e+00 3.266602404396378390e+00
-3.285909796389811177e+00 -1.925532744925336104e+00 -6.845463156059867771e-01 6.845463156059903298e-01 1.925532744925338546e+00 3.285909796389815174e+00
-3.307028226061138998e+00 -1.892637404737939288e+00 -6.770547734280571994e-01 6.770547734280603080e-01 1.892637404737941509e+00 3.307028226061142107e+00
-3.329841691686212357e+00 -1.859169288919507501e+00 -6.694958278038840582e-01 6.694958278038876109e-01 1.859169288919511720e+00 3.329841691686213245e+00
-3.354241624863715465e+00 -1.825230269309629172e+00 -6.618742977541050010e-01 6.618742977541089978e-01 1.825230269309631614e+00 3.354241624863717686e+00
-3.380127062311680586e+00 -1.790917468547278180e+00 -6.541929864194364619e-01 6.541929864194400146e-01 1.790917468547280844e+00 3.380127062311683694e+00
-3.407404539657231446e+00 -1.756323673151060305e+00 -6.464523634827514798e-01 6.464523634827568088e-01 1.756323673151062525e+00 3.407404539657232778e+00
-3.435987801064399605e+00 -1.721537953671697707e+00 -6.386502211731226453e-01 6.386502211731253098e-01 1.721537953671699261e+00 3.435987801064400493e+00
-3.465797396295320798e+00 -1.686646423665052463e+00 -6.307813007456934962e-01 6.307813007456957166e-01 1.686646423665056682e+00 3.465797396295323018e+00
-3.496760217588853248e+00 -1.651733087554682289e+00 -6.228368872867107164e-01 6.228368872867133810e-01 1.651733087554686286e+00 3.496760217588855024e+00
-3.528809013191977151e+00 -1.616880741508228247e+00 -6.148043722639151554e-01 6.148043722639182640e-01 1.616880741508232022e+00 3.528809013191980259e+00
-3.561881902374648412e+00 -1.582171901124400648e+00 -6.066667856643634948e-01 6.066667856643657153e-01 1.582171901124404201e+00 3.561881902374650188e+00
-3.595921907830413211e+00 -1.547689735182124160e+00 -5.984023031348861821e-01 5.984023031348910671e-01 1.547689735182127269e+00 3.595921907830415432e+00
-3.630876514935075683e+00 -1.513518986153362000e+00 -5.899837386286161944e-01 5.899837386286197471e-01 1.513518986153365997e+00 3.630876514935076127e+00
-3.666697262842553595e+00 -1.479746855779089376e+00 -5.813780400692700745e-01 5.813780400692749595e-01 1.479746855779094705e+00 3.666697262842556260e+00
-3.703339369354920141e+00 -1.446463827845920758e+00 -5.725458148647901702e-01 5.725458148647923906e-01 1.446463827845926087e+00 3.703339369354923249e+00
-3.740761389517669233e+00 -1.413764390504199664e+00 -5.634409239983324547e-01 5.634409239983346751e-01 1.413764390504203217e+00 3.740761389517671454e+00
-3.778924906656229599e+00 -1.381747607393557953e+00 -5.540101978441875907e-01 5.540101978441902553e-01 1.381747607393562394e+00 3.778924906656231375e+00
-3.817794253855737008e+00 -1.350517471387411295e+00 -5.441933431267149679e-01 5.441933431267171883e-01 1.350517471387417068e+00 3.817794253855740116e+00
-3.857336263525343423e+00 -1.320182958791949357e+00 -5.339231268709307976e-01 5.339231268709339062e-01 1.320182958791953354e+00 3.857336263525347420e+00
-3.897520042560451703e+00 -1.290857688621103616e+00 -5.231259366226601593e-01 5.231259366226628238e-01 1.290857688621110277e+00 3.897520042560451703e+00
-3.938316770636491437e+00 -1.262659086173665290e+00 -5.117228216782989669e-01 5.117228216782998551e-01 1.262659086173670175e+00 3.938316770636494990e+00
-3.979699519277909214e+00 -1.235706959316734466e+00 -4.996311108761406494e-01 4.996311108761428699e-01 1.235706959316739795e+00 3.979699519277912767e+00
-4.021643089505778867e+00 -1.210121427138542316e+00 -4.867666712199723023e-01 4.867666712199740786e-01 1.210121427138548089e+00 4.021643089505778867e+00
-4.064123866051392753e+00 -1.186020199988530699e+00 -4.730468122824955657e-01 4.730468122824968980e-01 1.186020199988535584e+00 4.064123866051393641e+00
-4.107119686313496665e+00 -1.163515298306236012e+00 -4.583937531244020036e-01 4.583937531244046681e-01 1.163515298306242673e+00 4.107119686313495777e+00
-4.150609722423434178e+00 -1.142709406801944994e+00 -4.427384597370647157e-01 4.427384597370673802e-01 1.142709406801953875e+00 4.150609722423439507e+00
-4.194574374959286978e+00 -1.123692170517048616e+00 -4.260245519375409629e-01 4.260245519375445156e-01 1.123692170517055278e+00 4.194574374959286089e+00
-4.238995177013057614e+00 -1.106536820200438420e+00 -4.082118993864893852e-01 4.082118993864920498e-01 1.106536820200447302e+00 4.238995177013056725e+00
-4.283854707463972566e+00 -1.091297534632106547e+00 -3.892795091506977556e-01 3.892795091507008642e-01 1.091297534632113653e+00 4.283854707463975231e+00
-4.329136512444103246e+00 -1.078007886481975319e+00 -3.692273734515305605e-01 3.692273734515314487e-01 1.078007886481981981e+00 4.329136512444107687e+00
-4.374825034101973209e+00 -1.066680578697043025e+00 -3.480770949447338225e-01 3.480770949447347107e-01 1.066680578697051462e+00 4.374825034101975874e+00
-4.420905545875325693e+00 -1.057308489820077746e+00 -3.258713117215545907e-01 3.258713117215581434e-01 1.057308489820086628e+00 4.420905545875329246e+00
-4.467364093577501194e+00 -1.049866856585376595e+00 -3.026721639959379928e-01 3.026721639959371046e-01 1.049866856585385033e+00 4.467364093577502082e+00
-4.514187441683803037e+00 -1.044316278006384380e+00 -2.785592447489335655e-01 2.785592447489335655e-01 1.044316278006393706e+00 4.514187441683804813e+00
-4.561363024276413825e+00 -1.040606156435798901e+00 -2.536276561256904927e-01 2.536276561256887163e-01 1.040606156435807339e+00 4.561363024276415601e+00
-4.608878900169414372e+00 -1.038678200981117072e+00 -2.279870136209041220e-01 2.279870136209085629e-01 1.038678200981124178e+00 4.608878900169415260e+00
-4.656723711790945686e+00 -1.038469688127435120e+00 -2.017626796125240318e-01 2.017626796125240318e-01 1.038469688127443558e+00 4.656723711790948350e+00
-4.704886647447958481e+00 -1.039916273782937495e+00 -1.751016224575643321e-01 1.751016224575625557e-01 1.039916273782948153e+00 4.704886647447962034e+00
-4.753357406641474547e+00 -1.042954252141987226e+00 -1.481883688604899163e-01 1.481883688604916927e-01 1.042954252141996552e+00 4.753357406641478100e+00
-4.802126168137579754e+00 -1.047522240762798873e+00 -1.212856974072042959e-01 1.212856974072051841e-01 1.047522240762811752e+00 4.802126168137578865e+00
-4.851183560531951322e+00 -1.053562329850272761e+00 -9.484555416543116735e-02 9.484555416542939099e-02 1.053562329850282975e+00 4.851183560531954875e+00
-4.900520635074545162e+00 -1.061020767145641308e+00 -6.985439781601332498e-02 6.985439781601421316e-02 1.061020767145649746e+00 4.900520635074545162e+00
-4.950128840546012654e+00 -1.069848263036074609e+00 -4.905054610567415041e-02 4.905054610567412265e-02 1.069848263036073721e+00 4.950128840546014430e+00
-5.000000000000000000e+00 -1.080000000000000515e+00 -4.000000000000000777e-02 4.000000000000000777e-02 1.080000000000000515e+00 5.000000000000000000e+00
