-5.500000000000002842e+01 -5.300000000000004263e+01 -5.100000000000007105e+01 -4.900000000000004263e+01 -4.700000000000001421e+01 -4.500000000000000000e+01 -4.299999999999997158e+01 -4.099999999999998579e+01 -3.900000000000002842e+01 -3.700000000000001421e+01 -3.500000000000000000e+01 -3.299999999999998579e+01 -3.100000000000000000e+01 -2.900000000000000000e+01 -2.699999999999997158e+01 -2.499999999999998579e+01 -2.299999999999998579e+01 -2.099999999999998579e+01 -1.899999999999997158e+01 -1.699999999999998579e+01 -1.499999999999997158e+01 -1.299999999999998579e+01 -1.099999999999997158e+01 -8.999999999999971578e+00 -6.999999999999978684e+00 -4.999999999999985789e+00 -2.999999999999992895e+00 -1.000000000000000000e+00 1.000000000000028422e+00 3.000000000000028422e+00 5.000000000000000000e+00 7.000000000000007105e+00 9.000000000000021316e+00 1.099999999999999289e+01 1.300000000000001421e+01 1.500000000000001421e+01 1.700000000000000000e+01 1.900000000000000000e+01 2.100000000000000000e+01 2.300000000000000000e+01 2.500000000000000355e+01 2.700000000000000355e+01 2.900000000000000355e+01 3.100000000000000711e+01 3.300000000000000000e+01 3.499999999999999289e+01 3.700000000000000000e+01 3.900000000000000711e+01 4.100000000000000000e+01 4.300000000000000000e+01 4.500000000000000000e+01 4.700000000000000000e+01 4.900000000000000711e+01 5.100000000000000000e+01 5.300000000000000000e+01 5.500000000000000000e+01
-5.445000012285339608e+01 -5.247000147948551785e+01 -5.049000742639641715e+01 -4.851002301917301907e+01 -4.653005363294050767e+01 -4.455010386175509041e+01 -4.257017680223484035e+01 -4.059027365391374076e+01 -3.861039357546859208e+01 -3.663053374225195569e+01 -3.465068955645827486e+01 -3.267085496678944878e+01 -3.069102285971996480e+01 -2.871118548942374105e+01 -2.673133491815526952e+01 -2.475146344338513416e+01 -2.277156399228135797e+01 -2.079163046819424210e+01 -1.881165803762455369e+01 -1.683164334971567655e+01 -1.485158468358940809e+01 -1.287148202182410728e+01 -1.089133705104269723e+01 -8.911153092931421327e+00 -6.930934971045907389e+00 -4.950688820488544195e+00 -2.970421848970097756e+00 -9.901420589087308599e-01 9.901420589087521762e-01 2.970421848970097756e+00 4.950688820488572617e+00 6.930934971045942916e+00 8.911153092931485276e+00 1.089133705104271854e+01 1.287148202182414281e+01 1.485158468358947204e+01 1.683164334971569787e+01 1.881165803762458921e+01 2.079163046819427052e+01 2.277156399228138284e+01 2.475146344338517324e+01 2.673133491815528728e+01 2.871118548942374105e+01 3.069102285971998967e+01 3.267085496678947720e+01 3.465068955645827486e+01 3.663053374225194148e+01 3.861039357546857076e+01 4.059027365391376918e+01 4.257017680223488298e+01 4.455010386175509041e+01 4.653005363294050056e+01 4.851002301917299775e+01 5.049000742639638872e+01 5.247000147948551785e+01 5.445000012285339608e+01
-5.390000049643309410e+01 -5.194000597847652045e+01 -4.998003001030907910e+01 -4.802009302553216230e+01 -4.606021675599379250e+01 -4.410041978518674455e+01 -4.214071464939877387e+01 -4.018110621417423545e+01 -3.822159108289019969e+01 -3.626215782060936021e+01 -3.430278779976855219e+01 -3.234345649523864097e+01 -3.038413507559150162e+01 -2.842479215573206375e+01 -2.646539559392223850e+01 -2.450591423391549029e+01 -2.254631951048494898e+01 -2.058658685391496590e+01 -1.862669684575264739e+01 -1.666663609394312573e+01 -1.470639781005883151e+01 -1.274598208440146152e+01 -1.078539586611279333e+01 -8.824652665000243701e+00 -6.863771999582432670e+00 -4.902778622007438969e+00 -2.941701555167426818e+00 -9.805729807405469955e-01 9.805729807405541010e-01 2.941701555167412607e+00 4.902778622007438969e+00 6.863771999582468197e+00 8.824652665000300544e+00 1.078539586611281464e+01 1.274598208440149705e+01 1.470639781005888835e+01 1.666663609394314705e+01 1.862669684575267581e+01 2.058658685391498722e+01 2.254631951048497029e+01 2.450591423391551160e+01 2.646539559392225627e+01 2.842479215573206730e+01 3.038413507559153359e+01 3.234345649523865518e+01 3.430278779976855219e+01 3.626215782060937443e+01 3.822159108289019969e+01 4.018110621417424255e+01 4.214071464939880229e+01 4.410041978518675876e+01 4.606021675599379250e+01 4.802009302553211967e+01 4.998003001030902936e+01 5.194000597847653466e+01 5.390000049643310120e+01
-5.335000112850959653e+01 -5.141001359082331845e+01 -4.947006822557938932e+01 -4.753021150151068497e+01 -4.559049286609108975e+01 -4.365095464051690755e+01 -4.171162541392991585e+01 -3.977251631895364170e+01 -3.783361964616887718e+01 -3.589490931899452875e+01 -3.395634280208701483e+01 -3.201786405853891182e+01 -3.007940720770766774e+01 -2.814090057016384350e+01 -2.620227082185085266e+01 -2.426344701766949896e+01 -2.232436428562510145e+01 -2.038496703557780876e+01 -1.844521156994220945e+01 -1.650506802547808860e+01 -1.456452161374259191e+01 -1.262357316134558261e+01 -1.068223897892691099e+01 -8.740550109434053638e+00 -6.798551022063755056e+00 -4.856297828827457863e+00 -2.913856107084463076e+00 -9.712984146533401031e-01 9.712984146533472085e-01 2.913856107084470182e+00 4.856297828827493390e+00 6.798551022063804794e+00 8.740550109434117587e+00 1.068223897892693941e+01 1.262357316134563234e+01 1.456452161374264875e+01 1.650506802547813834e+01 1.844521156994225919e+01 2.038496703557783007e+01 2.232436428562511566e+01 2.426344701766953094e+01 2.620227082185087042e+01 2.814090057016383994e+01 3.007940720770766774e+01 3.201786405853891182e+01 3.395634280208700773e+01 3.589490931899452875e+01 3.783361964616887008e+01 3.977251631895364881e+01 4.171162541392995138e+01 4.365095464051693597e+01 4.559049286609108975e+01 4.753021150151066365e+01 4.947006822557935379e+01 5.141001359082327582e+01 5.335000112850956810e+01
-5.280000202718910174e+01 -5.088002441463716963e+01 -4.896012256961834197e+01 -4.704038001346741993e+01 -4.512088568989818071e+01 -4.320171582132717703e+01 -4.128292200118774957e+01 -3.936452441550496673e+01 -3.744650924647998380e+01 -3.552882943618667611e+01 -3.361140807768558858e+01 -3.169414376227332042e+01 -2.977691725768259090e+01 -2.785959893529439313e+01 -2.594205641464977674e+01 -2.402416195642366148e+01 -2.210579921166431205e+01 -2.018686902258894378e+01 -1.826729406287618218e+01 -1.634702219634913689e+01 -1.442602851572618050e+01 -1.250431609278968637e+01 -1.058191552511645028e+01 -8.658883401882810915e+00 -6.735299833552140569e+00 -4.811265200123884256e+00 -2.886896273410663127e+00 -9.623218639707005195e-01 9.623218639706934141e-01 2.886896273410648917e+00 4.811265200123884256e+00 6.735299833552147675e+00 8.658883401882825126e+00 1.058191552511644318e+01 1.250431609278968637e+01 1.442602851572618050e+01 1.634702219634914400e+01 1.826729406287618218e+01 2.018686902258892957e+01 2.210579921166429784e+01 2.402416195642366858e+01 2.594205641464976253e+01 2.785959893529438247e+01 2.977691725768257669e+01 3.169414376227330976e+01 3.361140807768556726e+01 3.552882943618666900e+01 3.744650924647996248e+01 3.936452441550498094e+01 4.128292200118777089e+01 4.320171582132719124e+01 4.512088568989816650e+01 4.704038001346735598e+01 4.896012256961828513e+01 5.088002441463711989e+01 5.280000202718909463e+01
-5.225000320093281658e+01 -5.035003855255188654e+01 -4.845019356505621744e+01 -4.655060021851991081e+01 -4.465139920529626494e+01 -4.275271129931977754e+01 -4.085461846722994750e+01 -3.895715297967716850e+01 -3.706029308340017536e+01 -3.516396401643292080e+01 -3.326804328342041828e+01 -3.137236917491737387e+01 -2.947675154464985070e+01 -2.758098388456428296e+01 -2.568485578588551022e+01 -2.378816496153300619e+01 -2.189072813455786815e+01 -1.999239026050704382e+01 -1.809303173245179863e+01 -1.619257339641230686e+01 -1.429097936437920424e+01 -1.238825773958978260e+01 -1.048445945830955139e+01 -8.579675504553406995e+00 -6.674032774130317591e+00 -4.767688859991601191e+00 -2.860826010827381083e+00 -9.536444873574581038e-01 9.536444873574581038e-01 2.860826010827373977e+00 4.767688859991622508e+00 6.674032774130338908e+00 8.579675504553428311e+00 1.048445945830955139e+01 1.238825773958978971e+01 1.429097936437921845e+01 1.619257339641232107e+01 1.809303173245181284e+01 1.999239026050703671e+01 2.189072813455788591e+01 2.378816496153300619e+01 2.568485578588551022e+01 2.758098388456425099e+01 2.947675154464981873e+01 3.137236917491735610e+01 3.326804328342039696e+01 3.516396401643289948e+01 3.706029308340017536e+01 3.895715297967718271e+01 4.085461846722996881e+01 4.275271129931979885e+01 4.465139920529625783e+01 4.655060021851990371e+01 4.845019356505616770e+01 5.035003855255187943e+01 5.225000320093284500e+01
-5.170000465857710026e+01 -4.982005611200573014e+01 -4.794028176154378684e+01 -4.606087387211064765e+01 -4.418203766550615796e+01 -4.230394968664765543e+01 -4.042673015446077045e+01 -3.855042677111836724e+01 -3.667500799726086314e+01 -3.480036417092854606e+01 -3.292631503555188033e+01 -3.105262228437779015e+01 -2.917900568992381238e+01 -2.730516134014547447e+01 -2.543078051137237594e+01 -2.355556781177952530e+01 -2.167925743736785194e+01 -1.980162667449570790e+01 -1.792250611787972048e+01 -1.604178640294340141e+01 -1.415942153521143609e+01 -1.227542911092558597e+01 -1.038988785346543864e+01 -8.502932945593776992e+00 -6.614749633593014266e+00 -4.725565535421942798e+00 -2.835642019922062218e+00 -9.452649535248340840e-01 9.452649535248340840e-01 2.835642019922055113e+00 4.725565535421964114e+00 6.614749633593049793e+00 8.502932945593784098e+00 1.038988785346546706e+01 1.227542911092561440e+01 1.415942153521146452e+01 1.604178640294341562e+01 1.792250611787972758e+01 1.980162667449571856e+01 2.167925743736785194e+01 2.355556781177952530e+01 2.543078051137235818e+01 2.730516134014546736e+01 2.917900568992378751e+01 3.105262228437780081e+01 3.292631503555186612e+01 3.480036417092855316e+01 3.667500799726084892e+01 3.855042677111836014e+01 4.042673015446079887e+01 4.230394968664765543e+01 4.418203766550613665e+01 4.606087387211061923e+01 4.794028176154373710e+01 4.982005611200572304e+01 5.170000465857708605e+01
-5.115000640935497245e+01 -4.929007720554562866e+01 -4.743038773772177308e+01 -4.557120283640242064e+01 -4.371280562626215271e+01 -4.185544030711990615e+01 -3.999927384852708201e+01 -3.814437313135205443e+01 -3.629069496547491269e+01 -3.443808700903649367e+01 -3.258629786575971821e+01 -3.073499460170026509e+01 -2.888378572132400279e+01 -2.703224742164142924e+01 -2.517995083875879914e+01 -2.332648810416982599e+01 -2.147149535984569013e+01 -1.961467139369503343e+01 -1.775579115556578813e+01 -1.589471399231246096e+01 -1.403138691292679141e+01 -1.216584351470629599e+01 -1.029819936286791204e+01 -8.428644642935736897e+00 -6.557434836774220344e+00 -4.684880050373749327e+00 -2.811333479140159852e+00 -9.371793595615613981e-01 9.371793595615613981e-01 2.811333479140159852e+00 4.684880050373763538e+00 6.557434836774255871e+00 8.428644642935751108e+00 1.029819936286793336e+01 1.216584351470630310e+01 1.403138691292679141e+01 1.589471399231248228e+01 1.775579115556580234e+01 1.961467139369502632e+01 2.147149535984569013e+01 2.332648810416983309e+01 2.517995083875877427e+01 2.703224742164139727e+01 2.888378572132396016e+01 3.073499460170022957e+01 3.258629786575970400e+01 3.443808700903647235e+01 3.629069496547489848e+01 3.814437313135206153e+01 3.999927384852710333e+01 4.185544030711992036e+01 4.371280562626212429e+01 4.557120283640239222e+01 4.743038773772170913e+01 4.929007720554560024e+01 5.115000640935495113e+01
-5.060000846291976018e+01 -4.876010195115662782e+01 -4.692051210337874068e+01 -4.508158908961901545e+01 -4.324370797651886278e+01 -4.140719327786379722e+01 -3.957226796061382856e+01 -3.773902233366727899e+01 -3.590739968878573052e+01 -3.407719650274282230e+01 -3.224807534421732669e+01 -3.041958843625609177e+01 -2.859120930675200611e+01 -2.676236939033141482e+01 -2.493249610135018202e+01 -2.310104897115726885e+01 -2.126755097874563205e+01 -1.943161309515730295e+01 -1.759295110259527917e+01 -1.575139471892408949e+01 -1.390688979575233475e+01 -1.205949479472175767e+01 -1.020937289775687873e+01 -8.356781041063790383e+00 -6.502056964549062457e+00 -4.645605114048024120e+00 -2.787881978384213255e+00 -9.293812197966673239e-01 9.293812197966673239e-01 2.787881978384213255e+00 4.645605114048059647e+00 6.502056964549105089e+00 8.356781041063804594e+00 1.020937289775690715e+01 1.205949479472177899e+01 1.390688979575234185e+01 1.575139471892414633e+01 1.759295110259530048e+01 1.943161309515733137e+01 2.126755097874567113e+01 2.310104897115726530e+01 2.493249610135018202e+01 2.676236939033141837e+01 2.859120930675200611e+01 3.041958843625607756e+01 3.224807534421732669e+01 3.407719650274280809e+01 3.590739968878573052e+01 3.773902233366727899e+01 3.957226796061386409e+01 4.140719327786379722e+01 4.324370797651884146e+01 4.508158908961898703e+01 4.692051210337866252e+01 4.876010195115659940e+01 5.060000846291975307e+01
-5.005001082936999524e+01 -4.823013047261856912e+01 -4.641065550181973265e+01 -4.459203473646307714e+01 -4.277474997326640960e+01 -4.095921960336661982e+01 -3.914573274027959826e+01 -3.733440799602803395e+01 -3.552517328752925607e+01 -3.371776451377648698e+01 -3.191174140375667889e+01 -3.010651836996792952e+01 -2.830140712332131159e+01 -2.649566660199991475e+01 -2.468855497408124222e+01 -2.287937847896232313e+01 -2.106753276294080024e+01 -1.925253390564182610e+01 -1.743403809763066192e+01 -1.561185048650899887e+01 -1.378592478272236832e+01 -1.195635573296800658e+01 -1.012336661307382002e+01 -8.287293623694630185e+00 -6.448568653370536197e+00 -4.607701427570873420e+00 -2.765261663170711870e+00 -9.218615281125650540e-01 9.218615281125863703e-01 2.765261663170726081e+00 4.607701427570908947e+00 6.448568653370578829e+00 8.287293623694644396e+00 1.012336661307384134e+01 1.195635573296802789e+01 1.378592478272237543e+01 1.561185048650903440e+01 1.743403809763066903e+01 1.925253390564184741e+01 2.106753276294081445e+01 2.287937847896235510e+01 2.468855497408124577e+01 2.649566660199990764e+01 2.830140712332131159e+01 3.010651836996790465e+01 3.191174140375664692e+01 3.371776451377648698e+01 3.552517328752924186e+01 3.733440799602802684e+01 3.914573274027960537e+01 4.095921960336661982e+01 4.277474997326640249e+01 4.459203473646306293e+01 4.641065550181966159e+01 4.823013047261853359e+01 5.005001082936999524e+01
