-5.000000000000002842e+01 -4.800000000000004263e+01 -4.600000000000001421e+01 -4.399999999999995737e+01 -4.200000000000000000e+01 -3.999999999999998579e+01 -3.800000000000002842e+01 -3.600000000000000000e+01 -3.399999999999995737e+01 -3.199999999999997158e+01 -2.999999999999998579e+01 -2.799999999999998579e+01 -2.599999999999998579e+01 -2.400000000000000000e+01 -2.199999999999997158e+01 -1.999999999999998579e+01 -1.800000000000000000e+01 -1.599999999999997158e+01 -1.399999999999995737e+01 -1.199999999999998579e+01 -1.000000000000000000e+01 -7.999999999999964473e+00 -5.999999999999971578e+00 -3.999999999999985789e+00 -2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000007105e+00 6.000000000000014211e+00 8.000000000000007105e+00 1.000000000000000000e+01 1.200000000000001421e+01 1.400000000000000711e+01 1.600000000000000000e+01 1.799999999999999289e+01 2.000000000000000000e+01 2.199999999999999645e+01 2.399999999999999289e+01 2.600000000000000711e+01 2.800000000000000711e+01 3.000000000000000000e+01 3.200000000000000000e+01 3.400000000000000000e+01 3.600000000000000711e+01 3.800000000000000000e+01 4.000000000000000000e+01 4.200000000000000711e+01 4.400000000000000000e+01 4.599999999999999289e+01 4.800000000000000000e+01 5.000000000000000000e+01
-4.950000016181044060e+01 -4.752000193572356324e+01 -4.554000963004008184e+01 -4.356002953049841864e+01 -4.158006797887036754e+01 -3.960012991890891243e+01 -3.762021802667391768e+01 -3.564033230986284906e+01 -3.366047007346251263e+01 -3.168062616089287786e+01 -2.970079339087885018e+01 -2.772096312065587398e+01 -2.574112587589120693e+01 -2.376127199696514225e+01 -2.178139226004491746e+01 -1.980147843970430444e+01 -1.782152378767347756e+01 -1.584152340960292094e+01 -1.386147452844927130e+01 -1.188137662918886406e+01 -9.901231485010491440e+00 -7.921043069907597101e+00 -5.940817366680221312e+00 -3.960562082783035009e+00 -1.980286289237731978e+00 1.421085471520200372e-14 1.980286289237760400e+00 3.960562082783063431e+00 5.940817366680271050e+00 7.921043069907632628e+00 9.901231485010512756e+00 1.188137662918889248e+01 1.386147452844931394e+01 1.584152340960292094e+01 1.782152378767345624e+01 1.980147843970433286e+01 2.178139226004489970e+01 2.376127199696513514e+01 2.574112587589120693e+01 2.772096312065588819e+01 2.970079339087884662e+01 3.168062616089288142e+01 3.366047007346252684e+01 3.564033230986284906e+01 3.762021802667392478e+01 3.960012991890893375e+01 4.158006797887038175e+01 4.356002953049845416e+01 4.554000963004008895e+01 4.752000193572353481e+01 4.950000016181043350e+01
-4.900000065385484760e+01 -4.704000782214945531e+01 -4.508003891585621403e+01 -4.312011934217255060e+01 -4.116027474470816827e+01 -3.920052512694807234e+01 -3.724088132916615024e+01 -3.528134339493542626e+01 -3.332190041807155723e+01 -3.136253150919596777e+01 -2.940320756373316868e+01 -2.744389355165123590e+01 -2.548455108531607749e+01 -2.352514105676103640e+01 -2.156562617019073258e+01 -1.960597322975059598e+01 -1.764615507611170386e+01 -1.568615209755501638e+01 -1.372595327117187480e+01 -1.176555671678248416e+01 -9.804969769657688516e+00 -7.844208597811700656e+00 -5.883297405505423683e+00 -3.922267276881505893e+00 -1.961154722754486102e+00 1.421085471520200372e-14 1.961154722754507418e+00 3.922267276881520104e+00 5.883297405505437894e+00 7.844208597811714867e+00 9.804969769657702727e+00 1.176555671678252679e+01 1.372595327117191033e+01 1.568615209755505191e+01 1.764615507611170031e+01 1.960597322975062795e+01 2.156562617019074324e+01 2.352514105676101508e+01 2.548455108531609881e+01 2.744389355165125011e+01 2.940320756373319000e+01 3.136253150919598909e+01 3.332190041807156433e+01 3.528134339493545468e+01 3.724088132916615734e+01 3.920052512694809366e+01 4.116027474470820380e+01 4.312011934217260034e+01 4.508003891585617851e+01 4.704000782214945531e+01 4.900000065385485470e+01
-4.850000148637379027e+01 -4.656001778223927090e+01 -4.462008847364634789e+01 -4.268027134615294926e+01 -4.074062476180981207e+01 -3.880119429688771504e+01 -3.686200469845427108e+01 -3.492305611441534552e+01 -3.298432368948181193e+01 -3.104575973138871348e+01 -2.910729774053382357e+01 -2.716885767021405229e+01 -2.523035185276495440e+01 -2.329169109623826728e+01 -2.135279053076001787e+01 -1.941357486405593136e+01 -1.747398278967453678e+01 -1.553397037528394264e+01 -1.359351333754496238e+01 -1.165260818041773661e+01 -9.711272232463642240e+00 -7.769542664429756940e+00 -5.827474601337854665e+00 -3.885138464871445763e+00 -1.942616694291793067e+00 7.105427357601001859e-15 1.942616694291807278e+00 3.885138464871452868e+00 5.827474601337904403e+00 7.769542664429778256e+00 9.711272232463663556e+00 1.165260818041774371e+01 1.359351333754499080e+01 1.553397037528394975e+01 1.747398278967451546e+01 1.941357486405593491e+01 2.135279053076002143e+01 2.329169109623821399e+01 2.523035185276493308e+01 2.716885767021403453e+01 2.910729774053382002e+01 3.104575973138871703e+01 3.298432368948182614e+01 3.492305611441533841e+01 3.686200469845424266e+01 3.880119429688770083e+01 4.074062476180982628e+01 4.268027134615297058e+01 4.462008847364631947e+01 4.656001778223925669e+01 4.850000148637378317e+01
-4.800000267005498245e+01 -4.608003194466427033e+01 -4.416015895156250792e+01 -4.224048756868477028e+01 -4.032112281117719021e+01 -3.840214681932435781e+01 -3.648360431987349273e+01 -3.456549570591559473e+01 -3.264777616388593628e+01 -3.073035948319464694e+01 -2.881312532297528151e+01 -2.689592880754760529e+01 -2.497861140705789751e+01 -2.306101215675313654e+01 -2.114297839165784865e+01 -1.922437532561602325e+01 -1.730509397713917963e+01 -1.538505712520191082e+01 -1.346422315000179282e+01 -1.154258776284461874e+01 -9.620183746622608112e+00 -7.697078910500792404e+00 -5.773372511334962098e+00 -3.849190415712563151e+00 -1.924679278048202491e+00 2.131628207280300558e-14 1.924679278048238018e+00 3.849190415712577362e+00 5.773372511335011836e+00 7.697078910500835036e+00 9.620183746622650744e+00 1.154258776284466848e+01 1.346422315000183545e+01 1.538505712520193924e+01 1.730509397713919384e+01 1.922437532561605877e+01 2.114297839165788062e+01 2.306101215675312943e+01 2.497861140705792593e+01 2.689592880754761595e+01 2.881312532297529216e+01 3.073035948319464694e+01 3.264777616388596471e+01 3.456549570591560183e+01 3.648360431987347141e+01 3.840214681932437202e+01 4.032112281117719021e+01 4.224048756868479870e+01 4.416015895156251503e+01 4.608003194466427033e+01 4.800000267005495402e+01
-4.750000421605896861e+01 -4.560005044416843134e+01 -4.370025103206889128e+01 -4.180077016109758858e+01 -3.990177402199853418e+01 -3.800339288205388755e+01 -3.610569793965602514e+01 -3.420869008438238268e+01 -3.231229820512004380e+01 -3.041638503090106838e+01 -2.852075866627677669e+01 -2.662518805884403150e+01 -2.472942068715387620e+01 -2.283320084849124498e+01 -2.093628709803384425e+01 -1.903846765150719023e+01 -1.713957289108095949e+01 -1.523948446859747463e+01 -1.333814083633019010e+01 -1.143553931632809650e+01 -9.531735023443573596e+00 -7.626837079737910585e+00 -5.721002608244752707e+00 -3.814428989519541346e+00 -1.907344825384036824e+00 7.105427357601001859e-15 1.907344825384051035e+00 3.814428989519527136e+00 5.721002608244759813e+00 7.626837079737931901e+00 9.531735023443580701e+00 1.143553931632809650e+01 1.333814083633020431e+01 1.523948446859748884e+01 1.713957289108095949e+01 1.903846765150721509e+01 2.093628709803383714e+01 2.283320084849122367e+01 2.472942068715388331e+01 2.662518805884401729e+01 2.852075866627676248e+01 3.041638503090107193e+01 3.231229820512004380e+01 3.420869008438238268e+01 3.610569793965599672e+01 3.800339288205388044e+01 3.990177402199853418e+01 4.180077016109760280e+01 4.370025103206886996e+01 4.560005044416836739e+01 4.750000421605896861e+01
-4.700000613604687061e+01 -4.512007342196059057e+01 -4.324036543452870518e+01 -4.136112141091232530e+01 -3.948258390725627720e+01 -3.760494356109223446e+01 -3.572830505808021684e+01 -3.385267019143541489e+01 -3.197793481198609555e+01 -3.010389699967972632e+01 -2.823027396986208970e+01 -2.635672518943675158e+01 -2.448287908648864430e+01 -2.260836074577795074e+01 -2.073281819011629779e+01 -1.885594527445062596e+01 -1.697749981152241361e+01 -1.509731620452024714e+01 -1.321531247443628132e+01 -1.133149205451365304e+01 -9.445941040453313065e+00 -7.558821734156623506e+00 -5.670363331500688275e+00 -3.780850525311144850e+00 -1.890610667879485618e+00 0.000000000000000000e+00 1.890610667879471407e+00 3.780850525311130639e+00 5.670363331500709592e+00 7.558821734156616401e+00 9.445941040453320170e+00 1.133149205451366015e+01 1.321531247443629553e+01 1.509731620452024359e+01 1.697749981152240295e+01 1.885594527445065083e+01 2.073281819011630489e+01 2.260836074577791877e+01 2.448287908648863720e+01 2.635672518943676934e+01 2.823027396986208259e+01 3.010389699967972632e+01 3.197793481198611687e+01 3.385267019143543621e+01 3.572830505808019552e+01 3.760494356109221314e+01 3.948258390725627720e+01 4.136112141091233951e+01 4.324036543452869097e+01 4.512007342196051951e+01 4.700000613604687061e+01
-4.650000844220976859e+01 -4.464010102614030728e+01 -4.278050291804829186e+01 -4.092154375424861001e+01 -3.906355840413882419e+01 -3.720681092547692259e+01 -3.535144715450496022e+01 -3.349747040559756073e+01 -3.164473626252301841e+01 -2.979296325003135593e+01 -2.794175630429577240e+01 -2.609063964528262858e+01 -2.423909522388495219e+01 -2.238660269790052126e+01 -2.053267710388846723e+01 -1.867690108374733171e+01 -1.681894957014288394e+01 -1.495860600334233936e+01 -1.309577020596756114e+01 -1.123045881640333477e+01 -9.362799615593090152e+00 -7.493021206315958693e+00 -5.621439402139472463e+00 -3.748441451804204405e+00 -1.874468947338407077e+00 7.105427357601001859e-15 1.874468947338407077e+00 3.748441451804197300e+00 5.621439402139486674e+00 7.493021206315980010e+00 9.362799615593097258e+00 1.123045881640334898e+01 1.309577020596757535e+01 1.495860600334236068e+01 1.681894957014288039e+01 1.867690108374735658e+01 2.053267710388848144e+01 2.238660269790053192e+01 2.423909522388496640e+01 2.609063964528264634e+01 2.794175630429577240e+01 2.979296325003136658e+01 3.164473626252302552e+01 3.349747040559755362e+01 3.535144715450491759e+01 3.720681092547690128e+01 3.906355840413883840e+01 4.092154375424862423e+01 4.278050291804825633e+01 4.464010102614022912e+01 4.650000844220971885e+01
-4.600001114730044094e+01 -4.416013341215931121e+01 -4.232066428460943541e+01 -4.048203978972293271e+01 -3.864470392006815302e+01 -3.680900815845505747e+01 -3.497514795083321815e+01 -3.314312902650090109e+01 -3.131275887609159270e+01 -2.948365990815837279e+01 -2.765530079665919061e+01 -2.582704167385952587e+01 -2.399818772039395753e+01 -2.216804500628285268e+01 -2.033597260553983688e+01 -1.850142614068475666e+01 -1.666398973353533819e+01 -1.482339535017357690e+01 -1.297953025117154624e+01 -1.113243440105640758e+01 -9.282290195863744486e+00 -7.429406851410789159e+00 -5.574201449741643444e+00 -3.717178151909756423e+00 -1.858906587137383326e+00 0.000000000000000000e+00 1.858906587137376221e+00 3.717178151909742212e+00 5.574201449741629233e+00 7.429406851410782053e+00 9.282290195863744486e+00 1.113243440105640758e+01 1.297953025117154624e+01 1.482339535017358401e+01 1.666398973353531687e+01 1.850142614068476377e+01 2.033597260553982267e+01 2.216804500628283137e+01 2.399818772039396464e+01 2.582704167385951166e+01 2.765530079665916574e+01 2.948365990815836923e+01 3.131275887609160691e+01 3.314312902650089399e+01 3.497514795083317551e+01 3.680900815845501484e+01 3.864470392006811750e+01 4.048203978972291850e+01 4.232066428460939989e+01 4.416013341215927568e+01 4.600001114730039831e+01
-4.550001426466776877e+01 -4.368017074332364302e+01 -4.186085038252747381e+01 -4.004261229406266409e+01 -3.822602738532144429e+01 -3.641154969826516208e+01 -3.459943372158382147e+01 -3.278968884955418162e+01 -3.098206591945249500e+01 -2.917607258183933538e+01 -2.737101399935031054e+01 -2.556605355742620134e+01 -2.376028594881080380e+01 -2.195281340102427237e+01 -2.014281587697392695e+01 -1.832960797764624772e+01 -1.651267841117965673e+01 -1.469171125050765880e+01 -1.286659087704564541e+01 -1.103739404581821759e+01 -9.204372932767441284e+00 -7.367932656017785575e+00 -5.528605987325626359e+00 -3.687027098931629610e+00 -1.843905411484335843e+00 0.000000000000000000e+00 1.843905411484350054e+00 3.687027098931629610e+00 5.528605987325626359e+00 7.367932656017813997e+00 9.204372932767483917e+00 1.103739404581823891e+01 1.286659087704565252e+01 1.469171125050768012e+01 1.651267841117967450e+01 1.832960797764626548e+01 2.014281587697394471e+01 2.195281340102426526e+01 2.376028594881082157e+01 2.556605355742623331e+01 2.737101399935030699e+01 2.917607258183935315e+01 3.098206591945251631e+01 3.278968884955420293e+01 3.459943372158382857e+01 3.641154969826518339e+01 3.822602738532143718e+01 4.004261229406268541e+01 4.186085038252747381e+01 4.368017074332363592e+01 4.550001426466777588e+01
