-1.499999999999999289e+01 -1.299999999999999289e+01 -1.099999999999998934e+01 -8.999999999999982236e+00 -6.999999999999996447e+00 -4.999999999999996447e+00 -2.999999999999996447e+00 -1.000000000000003553e+00 1.000000000000001776e+00 3.000000000000003553e+00 5.000000000000000000e+00 7.000000000000010658e+00 9.000000000000003553e+00 1.100000000000000533e+01 1.300000000000000355e+01 1.500000000000000000e+01
-1.485000454582983309e+01 -1.287004532534324852e+01 -1.089017349599944140e+01 -8.910377341983288346e+00 -6.930564369650713985e+00 -4.950621666924735820e+00 -2.970486744977424820e+00 -9.901842280416364162e-01 9.901842280416293107e-01 2.970486744977428373e+00 4.950621666924732267e+00 6.930564369650729084e+00 8.910377341983309663e+00 1.089017349599945561e+01 1.287004532534325563e+01 1.485000454582983487e+01
-1.470001837238574538e+01 -1.274018322070515907e+01 -1.078070144741418801e+01 -8.821525489473295067e+00 -6.862280567006749266e+00 -4.902510238923476038e+00 -2.941963929650171394e+00 -9.807429684929154234e-01 9.807429684929136471e-01 2.941963929650180276e+00 4.902510238923486696e+00 6.862280567006771470e+00 8.821525489473323489e+00 1.078070144741420933e+01 1.274018322070516440e+01 1.470001837238576670e+01
-1.455004177779572672e+01 -1.261041676757456997e+01 -1.067159602091505377e+01 -8.733470546139475488e+00 -6.795184366307495338e+00 -4.855699223006890719e+00 -2.914453054548651778e+00 -9.716832377337478732e-01 9.716832377337425442e-01 2.914453054548660660e+00 4.855699223006894272e+00 6.795184366307513102e+00 8.733470546139498580e+00 1.067159602091507509e+01 1.261041676757457886e+01 1.455004177779573560e+01
-1.440007508104528711e+01 -1.248074934250533374e+01 -1.056287080930806610e+01 -8.646241413651587493e+00 -6.729313089655772018e+00 -4.810219220560327358e+00 -2.887969780506377759e+00 -9.630090233026606938e-01 9.630090233026571411e-01 2.887969780506383088e+00 4.810219220560329134e+00 6.729313089655783564e+00 8.646241413651612362e+00 1.056287080930808386e+01 1.248074934250533730e+01 1.440007508104530309e+01
-1.425011862403291829e+01 -1.235118465247199637e+01 -1.045454101703448657e+01 -8.559870114088248272e+00 -6.664705600851526412e+00 -4.766097311322205599e+00 -2.862523192894542490e+00 -9.547209881683667021e-01 9.547209881683560440e-01 2.862523192894546042e+00 4.766097311322203822e+00 6.664705600851533518e+00 8.559870114088269588e+00 1.045454101703450789e+01 1.235118465247200881e+01 1.425011862403292184e+01
-1.410017277389396284e+01 -1.222172677581177780e+01 -1.034662367652942194e+01 -8.474392147265017883e+00 -6.601402239165988561e+00 -4.723356351122806274e+00 -2.838115116239787739e+00 -9.468162421644841231e-01 9.468162421644823468e-01 2.838115116239796620e+00 4.723356351122811603e+00 6.601402239166003660e+00 8.474392147265046304e+00 1.034662367652943971e+01 1.222172677581178490e+01 1.410017277389398060e+01
-1.395023792563763365e+01 -1.209238020983509188e+01 -1.023913790151578596e+01 -8.389846885266482701e+00 -6.539444673094276794e+00 -4.682014178885477662e+00 -2.814739507270491714e+00 -9.392881966695085794e-01 9.392881966695032503e-01 2.814739507270493490e+00 4.682014178885479438e+00 6.539444673094289229e+00 8.389846885266502241e+00 1.023913790151580372e+01 1.209238020983509898e+01 1.395023792563764786e+01
-1.380031450514928260e+01 -1.196314992643814357e+01 -1.013210518467254140e+01 -8.306278005603315862e+00 -6.478875649591101293e+00 -4.642082732295483183e+00 -2.792381956527274056e+00 -9.321265157904932153e-01 9.321265157904985443e-01 2.792381956527281162e+00 4.642082732295483183e+00 6.478875649591118169e+00 8.306278005603342507e+00 1.013210518467255383e+01 1.196314992643814712e+01 1.380031450514928970e+01
-1.365040297262200575e+01 -1.183404143736868797e+01 -1.002554974881370775e+01 -8.223733962917860296e+00 -6.419738609189218792e+00 -4.603567077192414203e+00 -2.771019329579553769e+00 -9.253171731857339211e-01 9.253171731857410265e-01 2.771019329579560875e+00 4.603567077192410650e+00 6.419738609189234779e+00 8.223733962917890494e+00 1.002554974881372907e+01 1.183404143736869862e+01 1.365040297262201285e+01
-1.350050382649429714e+01 -1.170506087120388905e+01 -9.919498962836007294e+00 -8.142268496728634730e+00 -6.362077131897178717e+00 -4.566464363388346825e+00 -2.750619578199030357e+00 -9.188426184427989085e-01 9.188426184427900267e-01 2.750619578199030357e+00 4.566464363388348602e+00 6.362077131897185822e+00 8.142268496728663152e+00 9.919498962836023281e+00 1.170506087120389793e+01 1.350050382649431491e+01
-1.335061760798747876e+01 -1.157621506462291983e+01 -9.813983836345579803e+00 -8.061941168919544154e+00 -6.305934173226654949e+00 -4.530762729391552668e+00 -2.731141749159016641e+00 -9.126820509691295769e-01 9.126820509691366823e-01 2.731141749159030852e+00 4.530762729391557997e+00 6.305934173226672712e+00 8.061941168919570799e+00 9.813983836345601119e+00 1.157621506462293581e+01 1.335061760798748942e+01
