3.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 1.500000000000000000e+01 1.700000000000000000e+01 1.900000000000000000e+01 2.100000000000000000e+01
2.098772697530411696e-05 3.156750793387175490e-06 1.568895818339553535e-07 1.425265442380505107e-04 1.991957813712924227e-03 9.213448577922824997e-03 2.423764950861138912e-02 4.585421100553646601e-02 7.224663467967105956e-02 9.972678429427768443e-02
2.164573725382812341e-05 4.007429304953014082e-06 2.231840963151654478e-07 2.691378521630927168e-04 4.403941121263521552e-03 2.334954172877889977e-02 6.912044114974069675e-02 1.440386125000210349e-01 2.450687346998033922e-01 3.555930961142516056e-01
