1.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02
9.985757251387915590e-01 9.890804866963057718e-01 9.592690145310261984e-01 8.653198586692698591e-01 6.029711531762403931e-01 4.947859341577239278e-01 3.837749723167167004e-01
9.999999999382929161e-01 9.999989563636668688e-01 9.999850837555307459e-01 9.998372984556056497e-01 9.980467965146663234e-01 9.956752645284343561e-01 9.891834649650337319e-01
7.462952218375332642e+10 1.323785202775397524e+07 1.543664643427109811e+06 2.830210099614462233e+05 7.066347164253306983e+04 5.312700570403172605e+04 4.234460513394381996e+04
