1.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02
9.343630285010269265e-01 6.479009826973149977e-01 4.754884736474683793e-01 4.074592802062561581e-01 3.120652826445464156e-01
9.999873110807308008e-01 9.802991570595198656e-01 8.922460992457214024e-01 8.127925874097239323e-01 6.388312482565272621e-01
