1.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02
5.344669840237518121e-01 3.796619319615435195e-01 2.215683036476107093e-01 1.286176612631843297e-01 3.388645886164809440e-02
9.812572471584878331e-01 7.744177329768673346e-01 4.539610621940407542e-01 2.635387579686825354e-01 6.943908871526660587e-02
