1.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+01
8.519407081624044142e-01 1.598336632368043200e-02 8.566068795194206630e-05
7.932824288686634029e-01 1.597660524197264120e-02 8.566512978902540709e-05
