1.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+01
8.574102432219589121e-01 1.341821979585292902e-02 8.987401594702977569e-05
7.945257772992428968e-01 1.349247812671727775e-02 9.239298783014771033e-05
