1.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03
9.999359101044276166e-01 9.982791783526462348e-01 9.907562731862301630e-01 9.822032589394947832e-01 9.614773690896878389e-01 8.535863116604449630e-01 7.916935069427497584e-01
9.999999994994319685e-01 9.999996137049408373e-01 9.999980934759897799e-01 9.999967647539586002e-01 9.999934404718717751e-01 9.999661827148501603e-01 9.999317389759205810e-01
9.199888717055070877e+09 1.192137768081498742e+08 7.246432415275004506e+07 7.117175444502277672e+07 7.020558479327848554e+07 6.808784764903521538e+07 6.746182128802557290e+07
