1.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+01 5.000000000000000000e+01 1.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03
9.990015938987543143e-01 8.709195084381842200e-01 6.412542275826004223e-01 5.352319849656190787e-01 4.192075740882055257e-01 2.284299120224372037e-01 1.682553565314580946e-01
9.999999999836750586e-01 9.999612159557521585e-01 9.986739603353310679e-01 9.959650105714066282e-01 9.894048738120594377e-01 9.338086194483301572e-01 8.687238716991882992e-01
2.820941327433576660e+11 1.187364796827493468e+06 1.041171613683440519e+05 5.695024857011175482e+04 4.323431939602873899e+04 3.362234918080239004e+04 3.272345307072014475e+04
